,filename,pattern,txt,person
0,prot-1939-urtima-ak--2,8f6bb79aaba3167f,Herr Bagge: Herr talman,Gösta Bagge
0,prot-1939-urtima-ak--2,8f6bb79aaba3167f,Herr Andersson i Rasjön: Herr talman,Linus Andersson
0,prot-1939-urtima-ak--2,8f6bb79aaba3167f,Herr Råstock: Herr talman,
0,prot-1939-urtima-ak--2,8f6bb79aaba3167f,Herr Svensson: Herr talman,Hjalmar Svensson
0,prot-1939-urtima-ak--2,8f6bb79aaba3167f,herr statsministern Hansson: Herr talman,ersatt av: Frans Hansson
0,prot-1939-urtima-ak--2,8f6bb79aaba3167f,Herr Anderson i Norrköping: Herr talman,Ivar Anderson
0,prot-1939-urtima-ak--2,8f6bb79aaba3167f,Herr andre vice talmannen Magnusson: Herr talman,Otto Magnusson
0,prot-1939-urtima-ak--2,8f6bb79aaba3167f,Herr De Geer i Lesjöfors: Herr talman,John Gustaf Gerard de Geer
0,prot-1939-urtima-ak--2,8f6bb79aaba3167f,Herr Flyg: Herr talman,Nils Flyg
0,prot-1939-urtima-ak--2,8f6bb79aaba3167f,Herr Hagberg i Luleå: Herr talman,Hilding Hagberg
0,prot-1939-urtima-ak--2,8f6bb79aaba3167f,herr statsrådet Wigforss: Herr talman,Ernst Wigforss
0,prot-1939-urtima-ak--2,8f6bb79aaba3167f,Herr Lövgren: Herr talman,Oscar Lövgren
0,prot-1939-urtima-ak--2,8f6bb79aaba3167f,herr statsrådet Sköld: Herr talman,Per Edvin Sköld
0,prot-1939-urtima-ak--2,8f6bb79aaba3167f,Herr Lundberg: Herr talman,Sven Lundberg
1,prot-1939-urtima-ak--2,8f6bb79aaba3167f,Herr Flyg: Herr talman,Nils Flyg
0,prot-1939-urtima-ak--2,8f6bb79aaba3167f,Herr Anderson i Norrköping: Herr talman,Ivar Anderson
0,prot-1939-urtima-ak--2,8f6bb79aaba3167f,herr statsrådet Sköld: Herr talman,Per Edvin Sköld
1,prot-1939-urtima-ak--2,8f6bb79aaba3167f,Herr Anderson i Norrköping erhöll härefter ordet för kort genmäle och yttrade: Herr talman,Ivar Anderson
2,prot-1939-urtima-ak--2,8f6bb79aaba3167f,herr statsrådet Sköld: Herr talman,Per Edvin Sköld
0,prot-1939-urtima-ak--2,8f6bb79aaba3167f,Herr Lundell: Herr talman,Torsten Lundell
