,filename,pattern,txt,person
0,prot-1935--ak--5,8f6bb79aaba3167f,"Herr Olofsson i Digernäs, som yttrade: Herr talman",Johan Olofsson i Digernäs
0,prot-1935--ak--5,8f6bb79aaba3167f,Herr Carlström: Herr talman,Oscar Carlström
0,prot-1935--ak--5,8f6bb79aaba3167f,Herr Lithander: Herr talman,Edvard Lithander
0,prot-1935--ak--5,8f6bb79aaba3167f,herr statsrådet Sköld: Herr talman,Per Edvin Sköld
0,prot-1935--ak--5,8f6bb79aaba3167f,"Herr Lithander, som yttrade: Herr talman",Edvard Lithander
1,prot-1935--ak--5,8f6bb79aaba3167f,herr statsrådet Sköld: Herr talman,Per Edvin Sköld
0,prot-1935--ak--5,8f6bb79aaba3167f,"Herr Lithander, som nu för kort genmäle ånyo erhöll ordet, yttrade: Herr talman",Edvard Lithander
1,prot-1935--ak--5,8f6bb79aaba3167f,Herr Anderson i Norrköping: Herr talman,Ivar Anderson
0,prot-1935--ak--5,8f6bb79aaba3167f,Herr Olsson i Stockholm: Herr talman,Carl Olsson
0,prot-1935--ak--5,8f6bb79aaba3167f,Herr Osberg: Herr talman,Oscar Osberg
0,prot-1935--ak--5,8f6bb79aaba3167f,herr statsrådet Wigforss: Herr talman,Ernst Wigforss
0,prot-1935--ak--5,8f6bb79aaba3167f,Herr Svedman: Herr talman,Gustaf Svedman
0,prot-1935--ak--5,8f6bb79aaba3167f,Herr Ström: Herr talman,Albin Ström
0,prot-1935--ak--5,8f6bb79aaba3167f,"Herr Lindman, som anförde: Herr talman",Arvid Lindman
0,prot-1935--ak--5,8f6bb79aaba3167f,herr statsministern Hansson: Herr talman,Per Albin Hansson
0,prot-1935--ak--5,8f6bb79aaba3167f,"Herr Lindman, som härefter för kort genmäle erhöll ordet, anförde: Herr talman",Arvid Lindman
1,prot-1935--ak--5,8f6bb79aaba3167f,herr statsministern Hansson: Herr talman,Per Albin Hansson
2,prot-1935--ak--5,8f6bb79aaba3167f,Herr Andersson i Rasjön: Herr talman,Olof Andersson
0,prot-1935--ak--5,8f6bb79aaba3167f,Herr Kilbom: Herr talman,Karl Kilbom
0,prot-1935--ak--5,8f6bb79aaba3167f,herr statsrådet Sköld: Herr talman,Per Edvin Sköld
0,prot-1935--ak--5,8f6bb79aaba3167f,Herr Pehrsson i Bramstorp: Herr talman,Per Pehrsson
0,prot-1935--ak--5,8f6bb79aaba3167f,Herr Brädefors: Herr talman,Johan Brädefors
