,filename,pattern,txt,person
0,prot-1958-a-fk--5,0ba23c147c1beed8,"Herr ELOFSSON, GUSTAF, (cp):",
0,prot-1958-a-fk--5,0ba23c147c1beed8,Herr SJÖDAHL (s):,Einar Dahl
0,prot-1958-a-fk--5,0ba23c147c1beed8,Herr HAGBERG (h):,Hilding Hagberg
0,prot-1958-a-fk--5,0ba23c147c1beed8,Herr SPETZ (fp):,
0,prot-1958-a-fk--5,0ba23c147c1beed8,Herr BENGTSON (cp):,
0,prot-1958-a-fk--5,0ba23c147c1beed8,Herr NORLING (k):,
0,prot-1958-a-fk--5,0ba23c147c1beed8,Herr GEIJER (s):,
0,prot-1958-a-fk--5,0ba23c147c1beed8,Herr ÖHMAN (k):,
0,prot-1958-a-fk--5,0ba23c147c1beed8,Herr ELIASSON (cp):,Rolf Eliasson
0,prot-1958-a-fk--5,0ba23c147c1beed8,Herr NÄSSTRÖM (s):,
0,prot-1958-a-fk--5,0ba23c147c1beed8,Herr DAHL (s):,Einar Dahl
0,prot-1958-a-fk--5,0ba23c147c1beed8,Herr ERIKSSON (s):,Nancy Eriksson
0,prot-1958-a-fk--5,0ba23c147c1beed8,"Herr PERSSON, HELMER, (k):",Sven Persson
0,prot-1958-a-fk--5,0ba23c147c1beed8,"Herr PERSSON, HELMER, (k):",Sven Persson
0,prot-1958-a-fk--5,0ba23c147c1beed8,Herr MANNERSKANTZ (h):,
0,prot-1958-a-fk--5,0ba23c147c1beed8,Herr MOSSBERGER (s):,
1,prot-1958-a-fk--5,0ba23c147c1beed8,Herr BERGMAN (s):,
0,prot-1958-a-fk--5,0ba23c147c1beed8,Herr MOSSBERGER (s):,
1,prot-1958-a-fk--5,0ba23c147c1beed8,Herr BERGMAN (ss):,
2,prot-1958-a-fk--5,0ba23c147c1beed8,Herr MOSSBERGER (s):,
