,filename,pattern,txt,person
0,prot-1968-höst-fk--44,0ba23c147c1beed8,Herr WALLMARK (h):,
0,prot-1968-höst-fk--44,8f6bb79aaba3167f,"Herr statsrådet WICKMAN:
Herr talman",
0,prot-1968-höst-fk--44,8f6bb79aaba3167f,"Herr statsrådet WICKMAN:
Herr talman",
0,prot-1968-höst-fk--44,0ba23c147c1beed8,Herr OTTOSSON (h):,
0,prot-1968-höst-fk--44,0ba23c147c1beed8,Herr NYMAN (fp):,
1,prot-1968-höst-fk--44,0ba23c147c1beed8,"Herr OLSSON, JOHAN, (cp):",Gunnel Olsson
0,prot-1968-höst-fk--44,0ba23c147c1beed8,Herr HERNELIUS (h):,
0,prot-1968-höst-fk--44,8f6bb79aaba3167f,"Herr statsrådet WICKMAN:
Herr talman",
0,prot-1968-höst-fk--44,8f6bb79aaba3167f,"Herr statsrådet WICKMAN:
Herr talman",
0,prot-1968-höst-fk--44,0ba23c147c1beed8,Herr STEFANSON (fp):,
1,prot-1968-höst-fk--44,0ba23c147c1beed8,"Herr PETERSSON, BERTIL, (s):",
0,prot-1968-höst-fk--44,0ba23c147c1beed8,Herr NYMAN (fp):,
0,prot-1968-höst-fk--44,0ba23c147c1beed8,"Herr PETERSSON, BERTIL, (s):",
0,prot-1968-höst-fk--44,0ba23c147c1beed8,Herr ÅKERLUND (h):,
0,prot-1968-höst-fk--44,0ba23c147c1beed8,Herr STÅHLE (s):,Manne Ståhl
0,prot-1968-höst-fk--44,0ba23c147c1beed8,"Herr JACOBSSON, GÖSTA, (h):",
0,prot-1968-höst-fk--44,0ba23c147c1beed8,Herr ÅKERLUND (h):,
0,prot-1968-höst-fk--44,8f6bb79aaba3167f,"Herr statsrådet WICKMAN:
Herr talman",
0,prot-1968-höst-fk--44,0ba23c147c1beed8,Herr LUNDBERG (h):,Roland Lundberg
0,prot-1968-höst-fk--44,0ba23c147c1beed8,Herr KAIJSER (h):,
0,prot-1968-höst-fk--44,0ba23c147c1beed8,Herr SVANSTRÖM (cp):,
0,prot-1968-höst-fk--44,0ba23c147c1beed8,Herr ALEXANDERSON (fp):,
0,prot-1968-höst-fk--44,8f6bb79aaba3167f,"Herr statsrådet GEIJER:
Herr talman",
0,prot-1968-höst-fk--44,0ba23c147c1beed8,"Herr SVENSSON, RIKARD, (s):",Rosa Svensson
0,prot-1968-höst-fk--44,0ba23c147c1beed8,Herr ESKILSSON (h):,Gunnar Eskilsson
0,prot-1968-höst-fk--44,0ba23c147c1beed8,"Herr LARSSON, LARS, (s):",Sigvard Larsson
1,prot-1968-höst-fk--44,0ba23c147c1beed8,"Herr GUSTAVSSON, BENGT, (s):",Rune Gustavsson
0,prot-1968-höst-fk--44,0ba23c147c1beed8,Herr ESKILSSON (h):,Gunnar Eskilsson
0,prot-1968-höst-fk--44,0ba23c147c1beed8,"Herr GUSTAVSSON, BENGT, (s):",Rune Gustavsson
1,prot-1968-höst-fk--44,0ba23c147c1beed8,Herr ESKILSSON (h):,Gunnar Eskilsson
2,prot-1968-höst-fk--44,0ba23c147c1beed8,"Herr GUSTAVSSON, BENGT, (s):",Rune Gustavsson
3,prot-1968-höst-fk--44,0ba23c147c1beed8,Herr ESKILSSON (h):,Gunnar Eskilsson
0,prot-1968-höst-fk--44,0ba23c147c1beed8,"Herr ANDERSSON, AXEL, (fp):",Sven Andersson
0,prot-1968-höst-fk--44,0ba23c147c1beed8,Herr WALLMARK (h):,
0,prot-1968-höst-fk--44,0ba23c147c1beed8,Herr NYMAN (fp):,
1,prot-1968-höst-fk--44,0ba23c147c1beed8,"Herr LARSSON, THORSTEN, (cp):",Sigvard Larsson
0,prot-1968-höst-fk--44,0ba23c147c1beed8,Herr NÄSSTRÖM (s):,
0,prot-1968-höst-fk--44,8f6bb79aaba3167f,"Herr statsrådet PALME:
Herr talman",
0,prot-1968-höst-fk--44,0ba23c147c1beed8,Herr KAIJSER (h):,
0,prot-1968-höst-fk--44,0ba23c147c1beed8,"Herr JACOBSSON, PER, (fp):",
0,prot-1968-höst-fk--44,0ba23c147c1beed8,"Herr ANDERSSON, BIRGER, (s):",Sven Andersson
0,prot-1968-höst-fk--44,8f6bb79aaba3167f,"Herr statsrådet JOHANSSON:
Herr talman",Sven Johansson
0,prot-1968-höst-fk--44,0ba23c147c1beed8,Herr DAHLBERG (s):,Harry Berg
0,prot-1968-höst-fk--44,0ba23c147c1beed8,Fru LINDSTRÖM (s):,Helge Lindström
0,prot-1968-höst-fk--44,0ba23c147c1beed8,Herr HÖUBINETTE (h):,
0,prot-1968-höst-fk--44,0ba23c147c1beed8,Herr DAHLBERG (s):,Harry Berg
0,prot-1968-höst-fk--44,0ba23c147c1beed8,Fru LINDSTRÖM (s):,Helge Lindström
0,prot-1968-höst-fk--44,0ba23c147c1beed8,Herr DAHLBERG (s):,Harry Berg
1,prot-1968-höst-fk--44,0ba23c147c1beed8,Fru LINDSTRÖM (s):,Helge Lindström
0,prot-1968-höst-fk--44,0ba23c147c1beed8,Herr SCHÖTT (h):,
0,prot-1968-höst-fk--44,0ba23c147c1beed8,"Herr NILSSON, FERDINAND, (cp):",Torsten Nilsson
0,prot-1968-höst-fk--44,0ba23c147c1beed8,Fru LINDSTRÖM (s):,Helge Lindström
0,prot-1968-höst-fk--44,0ba23c147c1beed8,"Herr SVEDBERG, ERIK, (s):",Harry Berg
0,prot-1968-höst-fk--44,0ba23c147c1beed8,"Fru OHLSSON, LILLY, (s):",
1,prot-1968-höst-fk--44,0ba23c147c1beed8,Herr ERNULF (fp):,
0,prot-1968-höst-fk--44,0ba23c147c1beed8,Herr LIDGARD (h):,
0,prot-1968-höst-fk--44,0ba23c147c1beed8,Herr BJÖRK (s):,William Björk
0,prot-1968-höst-fk--44,0ba23c147c1beed8,Herr SÖRENSON (fp):,
0,prot-1968-höst-fk--44,0ba23c147c1beed8,"Herr OHLSSON, EBBE, (h):",
1,prot-1968-höst-fk--44,0ba23c147c1beed8,Herr ALEXANDERSON (fp):,
