,filename,pattern,txt,person
0,prot-1958-b-ak--4,8f6bb79aaba3167f,"herr statsrådet JOHANSSON, som yttrade:
Herr talman",Stig F. Hansson
0,prot-1958-b-ak--4,0ba23c147c1beed8,Herr LÖFGREN (fp):,Sigfrid Löfgren
0,prot-1958-b-ak--4,8f6bb79aaba3167f,"herr statsrådet EDENMAN:
Herr talman",Ragnar Edenman
0,prot-1958-b-ak--4,0ba23c147c1beed8,Herr HECKSCHER (h):,Gunnar Heckscher
0,prot-1958-b-ak--4,0ba23c147c1beed8,Herr EECKSCHER (h):,
0,prot-1958-b-ak--4,0ba23c147c1beed8,Herr HECKSCHER (h):,Gunnar Heckscher
0,prot-1958-b-ak--4,8f6bb79aaba3167f,"herr statsrådet EDENMAN:
Herr talman",Ragnar Edenman
0,prot-1958-b-ak--4,8f6bb79aaba3167f,"herr statsrådet NILSSON, som yttrade:
Herr talman",Torsten Nilsson
0,prot-1958-b-ak--4,8f6bb79aaba3167f,"herr statsrådet STRÄNG, som yttrade:
Herr talman",
1,prot-1958-b-ak--4,0ba23c147c1beed8,Fru SANDSTRÖM (fp):,Ragnhild Sandström
2,prot-1958-b-ak--4,0ba23c147c1beed8,Herr HAGBERG (k):,Hilding Hagberg
0,prot-1958-b-ak--4,8f6bb79aaba3167f,"herr statsrådet STRÄNG, erhöll på begäran ordet och yttrade:
Herr talman",
0,prot-1958-b-ak--4,8f6bb79aaba3167f,"herr statsrådet ANDERSSON, som yttrade:
Herr talman",Thure Andersson
0,prot-1958-b-ak--4,0ba23c147c1beed8,Herr FÄLLDIN (cp):,Thorbjörn Fälldin
0,prot-1958-b-ak--4,8f6bb79aaba3167f,"herr statsrådet ANDERSSON:
Herr talman",Thure Andersson
0,prot-1958-b-ak--4,8f6bb79aaba3167f,"herr statsrådet LINDELL, erhöll på begäran ordet och yttrade:
Herr talman",
0,prot-1958-b-ak--4,0ba23c147c1beed8,Herr NIHLFORS (fp):,Folke Nihlfors
