,filename,pattern,txt,person
0,prot-1965-höst-fk--35,0ba23c147c1beed8,Herr LUNDSTRÖM (fp):,
0,prot-1965-höst-fk--35,0ba23c147c1beed8,Herr EDSTRÖM (fp):,
0,prot-1965-höst-fk--35,0ba23c147c1beed8,"Herr PETTERSSON, ARNE, (s):",
0,prot-1965-höst-fk--35,8f6bb79aaba3167f,"Herr statsrådet SKOGLUND:
Herr talman",Gösta Skoglund
0,prot-1965-höst-fk--35,8f6bb79aaba3167f,"Herr mäle:
Herr talman",
0,prot-1965-höst-fk--35,8f6bb79aaba3167f,"Herr statsrådet SKOGLUND:
Herr talman",Gösta Skoglund
0,prot-1965-höst-fk--35,0ba23c147c1beed8,Herr STRANDBERG (h):,Harry Berg
0,prot-1965-höst-fk--35,0ba23c147c1beed8,"Herr PERSSON, FRITZ, (s):",Olof Persson
1,prot-1965-höst-fk--35,0ba23c147c1beed8,"Herr PETTERSSON, ARNE, (s):",
0,prot-1965-höst-fk--35,8f6bb79aaba3167f,"Herr statsrådet SKOGLUND:
Herr talman",Gösta Skoglund
1,prot-1965-höst-fk--35,0ba23c147c1beed8,Herr LUNDSTRÖM (fp):,
0,prot-1965-höst-fk--35,0ba23c147c1beed8,"Herr OLSSON, JOHAN, (cp):",Gunnel Olsson
0,prot-1965-höst-fk--35,0ba23c147c1beed8,Herr BOMAN (fp):,
1,prot-1965-höst-fk--35,0ba23c147c1beed8,Herr SÖDERBERG (s):,Harry Berg
0,prot-1965-höst-fk--35,0ba23c147c1beed8,"Herr OLSSON, JOHAN, (cp):",Gunnel Olsson
1,prot-1965-höst-fk--35,0ba23c147c1beed8,Herr SÖDERBERG (s):,Harry Berg
0,prot-1965-höst-fk--35,0ba23c147c1beed8,Herr ÅKERLUND (h):,
0,prot-1965-höst-fk--35,0ba23c147c1beed8,Herr ADOLFSSON (k):,
0,prot-1965-höst-fk--35,0ba23c147c1beed8,Herr ADOLFSSON (k):,
0,prot-1965-höst-fk--35,0ba23c147c1beed8,"Herr NILSSON, FERDINAND, (cp):",Torsten Nilsson
0,prot-1965-höst-fk--35,0ba23c147c1beed8,Herr ERNULF (fp):,
0,prot-1965-höst-fk--35,0ba23c147c1beed8,Herr HILDING (fp):,
0,prot-1965-höst-fk--35,0ba23c147c1beed8,Herr SCHÖTT (h):,
1,prot-1965-höst-fk--35,0ba23c147c1beed8,Herr WERNER (k):,Mårten Werner
0,prot-1965-höst-fk--35,0ba23c147c1beed8,Herr SÖRLIN (s):,
0,prot-1965-höst-fk--35,0ba23c147c1beed8,"Herr KRISTIANSSON, AXEL, (cp):",
1,prot-1965-höst-fk--35,0ba23c147c1beed8,Herr SÖRLIN (s):,
0,prot-1965-höst-fk--35,0ba23c147c1beed8,"Herr KRISTIANSSON, AXEL, (cp):",
0,prot-1965-höst-fk--35,36cdc1fd812d7973,av herr Wirmark (s) till herr statsrådet och chefen för socialdepartementet:,
