,filename,pattern,txt,person
0,prot-1958-b-fk--2,0ba23c147c1beed8,Herr EWERLÖF (h):,Elsa Ewerlöf
0,prot-1958-b-fk--2,0ba23c147c1beed8,Herr OHLON (fp):,
0,prot-1958-b-fk--2,0ba23c147c1beed8,Herr BENGTSON (cp):,
0,prot-1958-b-fk--2,8f6bb79aaba3167f,"Herr statsrådet STRÄNG:
Herr talman",
0,prot-1958-b-fk--2,8f6bb79aaba3167f,"Herr statsrådet STRÄNG:
Herr talman",
0,prot-1958-b-fk--2,8f6bb79aaba3167f,"Herr statsrådet STRÄNG:
Herr talman",
0,prot-1958-b-fk--2,0ba23c147c1beed8,Herr ÖHMAN (k):,
0,prot-1958-b-fk--2,0ba23c147c1beed8,"Herr ANDERSSON, TORSTEN, (cp):",Thure Andersson
0,prot-1958-b-fk--2,8f6bb79aaba3167f,"Herr statsrådet LANGE:
Herr talman",
0,prot-1958-b-fk--2,8f6bb79aaba3167f,"Herr statsrådet LANGE:
Herr talman",
0,prot-1958-b-fk--2,0ba23c147c1beed8,"Herr ELOFSSON, GUSTAF, (cp):",
0,prot-1958-b-fk--2,0ba23c147c1beed8,"Herr NILSSON, YNGVE, (h):",Torsten Nilsson
0,prot-1958-b-fk--2,0ba23c147c1beed8,Herr SUNDELIN (fp):,Bernhard Sundelin
0,prot-1958-b-fk--2,0ba23c147c1beed8,Herr ASPLING (s):,Einar Asp
0,prot-1958-b-fk--2,0ba23c147c1beed8,Herr SVENINGSSON (h):,
0,prot-1958-b-fk--2,0ba23c147c1beed8,Herr OSVALD (fp):,
