,filename,pattern,txt,person
0,prot-1958-a-fk--15,0ba23c147c1beed8,Herr SUNDIN (cp):,
0,prot-1958-a-fk--15,8f6bb79aaba3167f,"Herr statsrådet STRÄNG:
Herr talman",
1,prot-1958-a-fk--15,0ba23c147c1beed8,"Herr PERSSON, HELMER, (k):",Sven Persson
0,prot-1958-a-fk--15,8f6bb79aaba3167f,"Herr statsrådet LANGE:
Herr talman",
1,prot-1958-a-fk--15,0ba23c147c1beed8,Herr SUNDIN (cp):,
2,prot-1958-a-fk--15,0ba23c147c1beed8,"Herr PERSSON, HELMER, (k):",Sven Persson
0,prot-1958-a-fk--15,8f6bb79aaba3167f,"Herr statsrådet LANGE:
Herr talman",
1,prot-1958-a-fk--15,0ba23c147c1beed8,"Herr PERSSON, HELMER, (k):",Sven Persson
0,prot-1958-a-fk--15,0ba23c147c1beed8,Herr KAIJSER (h):,
0,prot-1958-a-fk--15,0ba23c147c1beed8,Herr OHLON (fp):,
0,prot-1958-a-fk--15,8f6bb79aaba3167f,"Herr statsrådet SKOGLUND:
Herr talman",Martin Skoglund
1,prot-1958-a-fk--15,0ba23c147c1beed8,Herr OHLON (fp):,
0,prot-1958-a-fk--15,0ba23c147c1beed8,Herr ÖHMAN (k):,
0,prot-1958-a-fk--15,0ba23c147c1beed8,Herr HOLMQVIST (s):,Mary Holmqvist
0,prot-1958-a-fk--15,0ba23c147c1beed8,Herr ERIKSSON (s):,Nancy Eriksson
0,prot-1958-a-fk--15,0ba23c147c1beed8,Herr SJÖDAHL (s):,Einar Dahl
0,prot-1958-a-fk--15,8f6bb79aaba3167f,"Herr statsrådet STRÄNG:
Herr talman",
0,prot-1958-a-fk--15,0ba23c147c1beed8,Herr SJÖDAHL (s):,Einar Dahl
0,prot-1958-a-fk--15,0ba23c147c1beed8,"Herr ANDERSSON, ALVAR, (cp):",Thure Andersson
0,prot-1958-a-fk--15,8f6bb79aaba3167f,"Herr statsrådet STRÄNG:
Herr talman",
0,prot-1958-a-fk--15,8f6bb79aaba3167f,"Herr statsrådet STRÄNG:
Herr talman",
1,prot-1958-a-fk--15,0ba23c147c1beed8,Herr SPETZ (fp):,
0,prot-1958-a-fk--15,0ba23c147c1beed8,Herr SPETZ (fp):,
1,prot-1958-a-fk--15,0ba23c147c1beed8,"Herr ANDERSSON, ALVAR, (cp):",Thure Andersson
0,prot-1958-a-fk--15,0ba23c147c1beed8,Herr SPETZ (fp):,
0,prot-1958-a-fk--15,0ba23c147c1beed8,Herr SJÖDAHL (s):,Einar Dahl
0,prot-1958-a-fk--15,0ba23c147c1beed8,"Herr OLSSON, ERIK, (s):",Gunnel Olsson
0,prot-1958-a-fk--15,0ba23c147c1beed8,Herr BOO (s):,
0,prot-1958-a-fk--15,0ba23c147c1beed8,"Herr OLSSON, ERIK, (s):",Gunnel Olsson
0,prot-1958-a-fk--15,0ba23c147c1beed8,Herr BOO (s):,
0,prot-1958-a-fk--15,0ba23c147c1beed8,Herr EDSTRÖM (fp):,
0,prot-1958-a-fk--15,0ba23c147c1beed8,"Herr SVENSSON, AXEL, (s):",Sven A. Svensson
0,prot-1958-a-fk--15,0ba23c147c1beed8,Herr LUNDSTRÖM (fp):,
0,prot-1958-a-fk--15,0ba23c147c1beed8,"Herr ELOWSSON, NILS, (s):",
0,prot-1958-a-fk--15,0ba23c147c1beed8,Herr NYSTRÖM (s):,
0,prot-1958-a-fk--15,8f6bb79aaba3167f,"Herr statsrådet SKOGLUND:
Herr talman",Martin Skoglund
1,prot-1958-a-fk--15,8f6bb79aaba3167f,Herr statsrådet SKOGLUND: Herr talman,Martin Skoglund
2,prot-1958-a-fk--15,0ba23c147c1beed8,Herr EDSTRÖM (fp):,
0,prot-1958-a-fk--15,0ba23c147c1beed8,Herr EDSTRÖM (fp):,
