,filename,pattern,txt,person
0,prot-1958-a-ak--9,0ba23c147c1beed8,Herr CARBELL (s):,Erland Carbell
0,prot-1958-a-ak--9,0ba23c147c1beed8,Fru SANDSTRÖM (fp):,Ragnhild Sandström
0,prot-1958-a-ak--9,8f6bb79aaba3167f,"herr statsrådet LANGE:
Herr talman",
0,prot-1958-a-ak--9,0ba23c147c1beed8,Herr WIKLUND (s):,Olof Wiklund
0,prot-1958-a-ak--9,8f6bb79aaba3167f,"herr statsrådet LANGE:
Herr talman",
0,prot-1958-a-ak--9,8f6bb79aaba3167f,"herr statsrådet LANGE:
Herr talman",
1,prot-1958-a-ak--9,0ba23c147c1beed8,Herr LOTHIGIUS (h):,Carl-Wilhelm Lothigius
0,prot-1958-a-ak--9,8f6bb79aaba3167f,"herr statsrådet LANGE:
Herr talman",
0,prot-1958-a-ak--9,8f6bb79aaba3167f,"herr statsrådet LANGE:
Herr talman",
0,prot-1958-a-ak--9,0ba23c147c1beed8,Herr HAGNELL (s):,Hans Hagnell
0,prot-1958-a-ak--9,0ba23c147c1beed8,Fru SANDSTRÖM (fp):,Ragnhild Sandström
1,prot-1958-a-ak--9,0ba23c147c1beed8,Herr LOTHIGIUS (h):,Carl-Wilhelm Lothigius
2,prot-1958-a-ak--9,0ba23c147c1beed8,Herr HAGNELL (s):,Hans Hagnell
0,prot-1958-a-ak--9,8f6bb79aaba3167f,"herr statsrådet EDENMAN, som yttrade:
Herr talman",Ragnar Edenman
0,prot-1958-a-ak--9,8f6bb79aaba3167f,"herr statsrådet SKOGLUND, som yttrade:
Herr talman",Martin Skoglund
1,prot-1958-a-ak--9,0ba23c147c1beed8,Herr HEDIN (h):,Carl-Eric Hedin
0,prot-1958-a-ak--9,8f6bb79aaba3167f,"herr statsrådet ANDERSSON, erhöll på begäran ordet och yttrade:
Herr talman",Thure Andersson
1,prot-1958-a-ak--9,0ba23c147c1beed8,Herr KILSMO (fp):,Karl Kilsmo
0,prot-1958-a-ak--9,0ba23c147c1beed8,Herr LÖFROTH (fp):,John Löfroth
0,prot-1958-a-ak--9,0ba23c147c1beed8,Herr SKÖLDIN (s):,Per Edvin Sköld
0,prot-1958-a-ak--9,0ba23c147c1beed8,Herr OLOFSON (fp):,
0,prot-1958-a-ak--9,0ba23c147c1beed8,Herr HOLMBERG (k):,Helmer Holmberg
0,prot-1958-a-ak--9,0ba23c147c1beed8,Herr HOLMBERG (k):,Helmer Holmberg
0,prot-1958-a-ak--9,0ba23c147c1beed8,Herr LÖFROTH (fp):,John Löfroth
1,prot-1958-a-ak--9,0ba23c147c1beed8,Herr ÅKERSTRÖM (s):,Oskar Åkerström
0,prot-1958-a-ak--9,0ba23c147c1beed8,Herr RUBBESTAD (cp):,Axel Rubbestad
0,prot-1958-a-ak--9,0ba23c147c1beed8,Herr LÖFROTH (fp):,John Löfroth
1,prot-1958-a-ak--9,0ba23c147c1beed8,Herr ÅKERSTRÖM (s):,Oskar Åkerström
0,prot-1958-a-ak--9,0ba23c147c1beed8,Herr LÖFROTH (fp):,John Löfroth
1,prot-1958-a-ak--9,0ba23c147c1beed8,Herr ÅKERSTRÖM (s):,Oskar Åkerström
2,prot-1958-a-ak--9,0ba23c147c1beed8,Herr CASSEL (h):,Leif Cassel
0,prot-1958-a-ak--9,0ba23c147c1beed8,Herr DICKSON (h):,James Dickson
1,prot-1958-a-ak--9,0ba23c147c1beed8,Herr ÅKERSTRÖM (s):,Oskar Åkerström
0,prot-1958-a-ak--9,8f6bb79aaba3167f,"fru LINDSTRÖM:
Herr talman",Helge Lindström
0,prot-1958-a-ak--9,0ba23c147c1beed8,Herr RUBBESTAD (cp):,Axel Rubbestad
0,prot-1958-a-ak--9,0ba23c147c1beed8,Herr DICKSON (h):,James Dickson
1,prot-1958-a-ak--9,0ba23c147c1beed8,Herr ÅKERSTRÖM (s):,Oskar Åkerström
0,prot-1958-a-ak--9,0ba23c147c1beed8,Herr DICKSON (h):,James Dickson
1,prot-1958-a-ak--9,0ba23c147c1beed8,Herr ÅKERSTRÖM (s):,Oskar Åkerström
0,prot-1958-a-ak--9,8f6bb79aaba3167f,"fru LINDSTRÖM:
Herr talman",Helge Lindström
