,filename,pattern,txt,person
0,prot-1969--fk--25,36cdc1fd812d7973,av herr Björk (s) till herr statsrådet och chefen för industridepartementet:,Kaj Björk
0,prot-1969--fk--25,0ba23c147c1beed8,Herr SVENINGSSON (m):,Ragnar Sveningsson
0,prot-1969--fk--25,0ba23c147c1beed8,"Herr PETTERSSON, HARALD, (cp):",Karl Pettersson
0,prot-1969--fk--25,0ba23c147c1beed8,Herr SÖRENSON (fp):,Joel Sörenson
0,prot-1969--fk--25,0ba23c147c1beed8,"Herr PETTERSSON, GEORG, (s):",Karl Pettersson
0,prot-1969--fk--25,8f6bb79aaba3167f,"Herr statsrådet LUNDKVIST:
Herr talman",Svante Lundkvist
0,prot-1969--fk--25,8f6bb79aaba3167f,Herr statsrådet LUNDKVIST: Herr talman,Svante Lundkvist
0,prot-1969--fk--25,8f6bb79aaba3167f,"Herr statsrådet LUNDKVIST:
Herr talman",Svante Lundkvist
0,prot-1969--fk--25,8f6bb79aaba3167f,"Herr statsrådet LUNDKVIST:
Herr talman",Svante Lundkvist
1,prot-1969--fk--25,0ba23c147c1beed8,"Herr KRISTIANSSON, AXEL, (cp):",Svante Kristiansson
0,prot-1969--fk--25,0ba23c147c1beed8,Herr SVENUNGSSON (m):,Arne Svenungsson
0,prot-1969--fk--25,0ba23c147c1beed8,"Herr PERSSON, NILS, (fp):",Yngve Persson
0,prot-1969--fk--25,0ba23c147c1beed8,Herr NYQUIST (s):,Yngve Nyquist
0,prot-1969--fk--25,0ba23c147c1beed8,"Herr PETTERSSON, KARL, (m):",Karl Pettersson
0,prot-1969--fk--25,0ba23c147c1beed8,Herr VIRGIN (m):,Ivar Virgin
0,prot-1969--fk--25,0ba23c147c1beed8,"Herr GUSTAVSSON, BENGT, (s):",Bengt Gustavsson
0,prot-1969--fk--25,8f6bb79aaba3167f,"Herr statsrådet ANDERSSON:
Herr talman",Sven Andersson
1,prot-1969--fk--25,0ba23c147c1beed8,Herr VIRGIN (m):,Ivar Virgin
0,prot-1969--fk--25,8f6bb79aaba3167f,"Herr statsrådet ANDERSSON:
Herr talman",Sven Andersson
1,prot-1969--fk--25,0ba23c147c1beed8,Herr NYMAN (fp):,Sven Nyman
0,prot-1969--fk--25,0ba23c147c1beed8,"Herr JANSSON, PAUL, (s):",Paul Jansson
