,filename,pattern,txt,person
0,prot-1957--fk--13,0ba23c147c1beed8,"Herr ANDERSSON, TORSTEN, (bf):",Torsten Andersson
0,prot-1957--fk--13,0ba23c147c1beed8,Herr MANNERSKANTZ (h):,Axel Mannerskantz
0,prot-1957--fk--13,0ba23c147c1beed8,"Herr ANDERSSON, BIRGER, (s):",Torsten Andersson
0,prot-1957--fk--13,8f6bb79aaba3167f,"Herr statsrådet ZETTERBERG:
Herr talman",Gunnar Berg
0,prot-1957--fk--13,8f6bb79aaba3167f,"Herr statsrådet ZETTERBERG:
Herr talman",Gunnar Berg
0,prot-1957--fk--13,8f6bb79aaba3167f,"Herr statsrådet ZETTERBERG:
Herr talman",Gunnar Berg
1,prot-1957--fk--13,8f6bb79aaba3167f,"Herr statsrådet ZETTERBERG:
Herr talman",Gunnar Berg
2,prot-1957--fk--13,0ba23c147c1beed8,Herr MANNERSKANTZ (h):,Axel Mannerskantz
0,prot-1957--fk--13,0ba23c147c1beed8,"Herr KARLSSON, GUSTAF, (s):",Göran Karlsson
0,prot-1957--fk--13,0ba23c147c1beed8,Herr DANMANS (fp):,Einar Danmans
0,prot-1957--fk--13,0ba23c147c1beed8,Herr AHLKVIST (s):,Emil Ahlkvist
0,prot-1957--fk--13,0ba23c147c1beed8,"Herr BERGH, RAGNAR, (h):",Ragnar Bergh
0,prot-1957--fk--13,0ba23c147c1beed8,Herr AHLKVIST (s):,Emil Ahlkvist
1,prot-1957--fk--13,0ba23c147c1beed8,"Herr BERGH, RAGNAR, (h):",Ragnar Bergh
0,prot-1957--fk--13,0ba23c147c1beed8,"Herr BERG, GUNNAR, (s):",Gunnar Berg
1,prot-1957--fk--13,0ba23c147c1beed8,"Herr OLOFSSON, UNO, (fp):",Uno Olofsson
0,prot-1957--fk--13,0ba23c147c1beed8,"Herr JONSSON, JON, (s):",John W. Jonsson
0,prot-1957--fk--13,0ba23c147c1beed8,"Herr ANDERSSON, KARL, (s):",Torsten Andersson
0,prot-1957--fk--13,0ba23c147c1beed8,Herr MANNERSKANTZ (h):,Axel Mannerskantz
0,prot-1957--fk--13,8f6bb79aaba3167f,"Herr ANDERSSON, genmäle:
Herr talman",Torsten Andersson
0,prot-1957--fk--13,0ba23c147c1beed8,"Herr ANDERSSON, AXEL, (fp):",Torsten Andersson
1,prot-1957--fk--13,0ba23c147c1beed8,Herr HANSSON (fp):,Nils B. Hansson
0,prot-1957--fk--13,0ba23c147c1beed8,"Herr SVEDBERG, LAGE, (s):",Lage Svedberg
1,prot-1957--fk--13,0ba23c147c1beed8,Herr MANNERSKANTZ (h):,Axel Mannerskantz
2,prot-1957--fk--13,0ba23c147c1beed8,"Herr ANDERSSON, KARL, (s):",Torsten Andersson
0,prot-1957--fk--13,0ba23c147c1beed8,"Herr ANDERSSON, KARL, (s):",Torsten Andersson
1,prot-1957--fk--13,0ba23c147c1beed8,Herr SUNDELIN (fp):,Gustaf Sundelin
0,prot-1957--fk--13,0ba23c147c1beed8,Herr DANMANS (fp):,Einar Danmans
0,prot-1957--fk--13,0ba23c147c1beed8,Herr EWERLÖF (h):,Knut Ewerlöf
0,prot-1957--fk--13,0ba23c147c1beed8,Herr BOO (s):,Fritiof Boo
0,prot-1957--fk--13,0ba23c147c1beed8,Herr JACOBSSON (fp):,Per Jacobsson
1,prot-1957--fk--13,0ba23c147c1beed8,"Herr ANDERSSON, KARL, (s):",Torsten Andersson
