,filename,pattern,txt,person
0,prot-1940-urtima-ak--15,8f6bb79aaba3167f,"herr statsrådet Wigforss, som yttrade: Herr talman",Ernst Wigforss
1,prot-1940-urtima-ak--15,8f6bb79aaba3167f,Herr Lithander: Herr talman,Edvard Lithander
0,prot-1940-urtima-ak--15,8f6bb79aaba3167f,herr statsrådet Wigforss: Herr talman,Ernst Wigforss
1,prot-1940-urtima-ak--15,8f6bb79aaba3167f,Herr Lithander: Herr talman,Edvard Lithander
0,prot-1940-urtima-ak--15,8f6bb79aaba3167f,Herr Ericsson i Sörsjön: Herr talman,Evald Ericsson
1,prot-1940-urtima-ak--15,8f6bb79aaba3167f,Herr Jacobson: Herr talman,Uddo Jacobson
2,prot-1940-urtima-ak--15,8f6bb79aaba3167f,Herr Sandberg: Herr talman,Evert Sandberg
0,prot-1940-urtima-ak--15,8f6bb79aaba3167f,Herr Svensson: Herr talman,Hjalmar Svensson
1,prot-1940-urtima-ak--15,8f6bb79aaba3167f,Herr Skoglund: Herr talman,Martin Skoglund
0,prot-1940-urtima-ak--15,8f6bb79aaba3167f,"Herr Eriksson i Sandby, som anförde: Herr talman",Jonas Eriksson
