,filename,pattern,txt,person
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,"herr statsrådet Vougt, som anförde: Herr talman",Allan Vougt
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Ohlin: Herr talman,Bertil Ohlin
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,herr statsrådet Vougt: Herr talman,Allan Vougt
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Ohlin: Herr talman,Bertil Ohlin
1,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Lövgren: Herr talman,Oscar Lövgren
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,"Herr Utbult, som yttrade: Herr talman",Birger Utbult
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,"Fru Boman, som anförde: Herr talman",Rudolf Boman
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Johnsson i Stockholm: Herr talman,Johan Johnsson
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Dickson: Herr talman,James Dickson
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Onsjö: Herr talman,
1,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Pettersson i Dahl: Herr talman,John Pettersson
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Olsson i Gävle: Herr talman,Waldemar Olsson
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,"Herr Olsson i Gävle, som anförde: Herr talman",Waldemar Olsson
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Hammarlund: Herr talman,Nestor Hammarlund
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Birke: Herr talman,Emanuel Birke
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Kristensson: Herr talman,Filip Kristensson
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Gustafsson i Lekåsa: Herr talman,Edvin Gustafsson
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Jonsson i Skedsbygd: Herr talman,Sigfrid Jonsson
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Janson i Frändesta: Herr talman,Stig Janson
1,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Orgård: Herr talman,
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Olsson i Gävle: Herr talman,Waldemar Olsson
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Jonsson i Skedsbygd erhöll på begäran ordet för kort genmäle och yttrade: Herr talman,Sigfrid Jonsson
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Olsson i Gävle erhöll likaledes på begäran ordet för kort genmäle och anförde: Herr talman,Waldemar Olsson
1,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Jonsson i Skedsbygd erhöll ånyo på begäran ordet för kort genmäle och anförde: Herr talman,Sigfrid Jonsson
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Olsson i Gävle erhöll jämväl ånyo på begäran ordet för kort genmäle och yttrade: Herr talman,Waldemar Olsson
1,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Andersson i Falun: Herr talman,Lars Andersson
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Nilsson i Göteborg: Herr talman,Torsten Nilsson
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Orgård erhöll på begäran ordet för kort genmäle och anförde: Herr talman,
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Johanson i Norrköping: Herr talman,
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Hansson i Skediga: Herr talman,Per Albin Hansson
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Hammarlund: Herr talman,Nestor Hammarlund
1,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Olsson i Gävle: Herr talman,Waldemar Olsson
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,herr statsrådet Myrdal: Herr talman,
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Ohlin: Herr talman,Bertil Ohlin
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,herr statsrådet Myrdal: Herr talman,
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,herr statsrådet Myrdal: Herr talman,
1,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Wiberg: Herr talman,Åke Wiberg
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,herr statsrådet Myrdal: Herr talman,
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Wiberg erhöll på begäran ordet för kort genmäle och yttrade: Herr talman,Åke Wiberg
1,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Johansson i Öckerö: Herr talman,ersatt av: Lisa Johansson
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,herr statsrådet Myrdal: Herr talman,
1,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Olson i Göteborg: Herr talman,Erik Olson
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,herr statsrådet Myrdal: Herr talman,
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Olson i Göteborg: Herr talman,Erik Olson
0,prot-1945-höst-ak--39,8f6bb79aaba3167f,Herr Vigelsbo: Herr talman,Sven Vigelsbo
1,prot-1945-höst-ak--39,8f6bb79aaba3167f,"Herr Bergvall, som anförde: Herr talman",John Bergvall
