,filename,pattern,txt,person
0,prot-1939-urtima-fk--15,8f6bb79aaba3167f,Herr Hagström: Herr talman,
0,prot-1939-urtima-fk--15,8f6bb79aaba3167f,Herr Ohlin: Herr talman,
0,prot-1939-urtima-fk--15,8f6bb79aaba3167f,Herr Domö: Herr talman,
0,prot-1939-urtima-fk--15,8f6bb79aaba3167f,"Herr Petersson, Knut: Herr talman",
0,prot-1939-urtima-fk--15,8f6bb79aaba3167f,Herr statsrådet Sköld: Herr talman,Per Edvin Sköld
0,prot-1939-urtima-fk--15,8f6bb79aaba3167f,"Herr Petersson, Knut, erhöll nu ordet för kort genmäle och anförde: Herr talman",
1,prot-1939-urtima-fk--15,8f6bb79aaba3167f,Herr Domö: Herr talman,
0,prot-1939-urtima-fk--15,8f6bb79aaba3167f,"Herr Gustafsson, Per: Herr talman",Edvin Gustafsson
0,prot-1939-urtima-fk--15,8f6bb79aaba3167f,Herr Holmström: Herr talman,Gustav Holm
1,prot-1939-urtima-fk--15,8f6bb79aaba3167f,Herr Lindhagen: Herr talman,
0,prot-1939-urtima-fk--15,8f6bb79aaba3167f,Herr Nordenson: Herr talman,
0,prot-1939-urtima-fk--15,8f6bb79aaba3167f,Herr statsrådet Sköld: Herr talman,Per Edvin Sköld
0,prot-1939-urtima-fk--15,8f6bb79aaba3167f,Herr Ekströmer: Herr talman,
1,prot-1939-urtima-fk--15,8f6bb79aaba3167f,"Herr Johanson, Karl August: Herr talman",Oscar Johanson
2,prot-1939-urtima-fk--15,8f6bb79aaba3167f,Herr Domö: Herr talman,
0,prot-1939-urtima-fk--15,8f6bb79aaba3167f,"Herr Petersson, Knut: Herr talman",
0,prot-1939-urtima-fk--15,8f6bb79aaba3167f,Herr Holmström: Herr talman,Gustav Holm
1,prot-1939-urtima-fk--15,8f6bb79aaba3167f,Herr Wohlin: Herr talman,
0,prot-1939-urtima-fk--15,8f6bb79aaba3167f,Herr statsrådet Sköld: Herr talman,Per Edvin Sköld
0,prot-1939-urtima-fk--15,8f6bb79aaba3167f,Herr Nordenson: Herr talman,
1,prot-1939-urtima-fk--15,8f6bb79aaba3167f,Herr statsrådet Sköld: Herr talman,Per Edvin Sköld
2,prot-1939-urtima-fk--15,8f6bb79aaba3167f,Herr von Heland: Herr talman,
0,prot-1939-urtima-fk--15,8f6bb79aaba3167f,"Herr Petersson, Knut: Herr talman",
