,filename,pattern,txt,person
0,prot-1939-urtima-fk--6,8f6bb79aaba3167f,Herr Öman: Herr talman,
0,prot-1939-urtima-fk--6,8f6bb79aaba3167f,Herr Velander: Herr talman,
0,prot-1939-urtima-fk--6,8f6bb79aaba3167f,Herr Ohlin: Herr talman,
0,prot-1939-urtima-fk--6,8f6bb79aaba3167f,Herr Åkerberg: Herr talman,
0,prot-1939-urtima-fk--6,8f6bb79aaba3167f,Herr andre vice talmannen: Herr talman,
0,prot-1939-urtima-fk--6,8f6bb79aaba3167f,Herr Nordenson: Herr talman,
0,prot-1939-urtima-fk--6,8f6bb79aaba3167f,Herr Hagström: Herr talman,
0,prot-1939-urtima-fk--6,8f6bb79aaba3167f,Herr Nordborg: Herr talman,
0,prot-1939-urtima-fk--6,8f6bb79aaba3167f,Herr Björnsson: Herr talman,
0,prot-1939-urtima-fk--6,8f6bb79aaba3167f,Herr Herlitz: Herr talman,
0,prot-1939-urtima-fk--6,8f6bb79aaba3167f,Herr Ohlin: Herr talman,
0,prot-1939-urtima-fk--6,8f6bb79aaba3167f,Herr statsrådet Wigforss: Herr talman,Ernst Wigforss
0,prot-1939-urtima-fk--6,8f6bb79aaba3167f,Herr Ohlin: Herr talman,
0,prot-1939-urtima-fk--6,8f6bb79aaba3167f,Herr statsrådet Wigforss: Herr talman,Ernst Wigforss
1,prot-1939-urtima-fk--6,8f6bb79aaba3167f,Herr Åkerberg: Herr talman,
0,prot-1939-urtima-fk--6,8f6bb79aaba3167f,Herr Ohlin: Herr talman,
0,prot-1939-urtima-fk--6,8f6bb79aaba3167f,Herr Domö erhöll på begäran ordet och yttrade: Herr talman,
