,filename,pattern,txt,person
0,prot-1958-a-fk--7,0ba23c147c1beed8,Herr SÖDERBERG (s):,
0,prot-1958-a-fk--7,0ba23c147c1beed8,Herr GILLSTRÖM (s):,
0,prot-1958-a-fk--7,0ba23c147c1beed8,Herr NORLING (k):,
0,prot-1958-a-fk--7,0ba23c147c1beed8,Herr ALEXANDERSON (fp):,
0,prot-1958-a-fk--7,0ba23c147c1beed8,Herr PÅLSSON (cp):,
0,prot-1958-a-fk--7,0ba23c147c1beed8,Herr GRYM (s):,
0,prot-1958-a-fk--7,0ba23c147c1beed8,"Herr ANDERSSON, BIRGER, (s):",Thure Andersson
0,prot-1958-a-fk--7,0ba23c147c1beed8,"Herr BERGH, RAGNAR, (h):",
0,prot-1958-a-fk--7,0ba23c147c1beed8,Herr NYSTRÖM (s):,
1,prot-1958-a-fk--7,0ba23c147c1beed8,Herr OSVALD (fp):,
0,prot-1958-a-fk--7,0ba23c147c1beed8,Herr EDSTRÖM (fp):,
0,prot-1958-a-fk--7,0ba23c147c1beed8,Herr ALEXANDERSON (fp):,
1,prot-1958-a-fk--7,0ba23c147c1beed8,"Herr ANDERSSON, BIRGER, (s):",Thure Andersson
0,prot-1958-a-fk--7,0ba23c147c1beed8,Herr ALEXANDERSSON (fp):,Thure Andersson
1,prot-1958-a-fk--7,0ba23c147c1beed8,"Herr ANDERSSON, BIRGER, (s):",Thure Andersson
0,prot-1958-a-fk--7,0ba23c147c1beed8,Herr JACOBSSON (fp):,Ernst Jacobsson
1,prot-1958-a-fk--7,0ba23c147c1beed8,"Herr ANDERSSON, BIRGER, (s):",Thure Andersson
0,prot-1958-a-fk--7,0ba23c147c1beed8,Herr JACOBSSON (fp):,Ernst Jacobsson
1,prot-1958-a-fk--7,0ba23c147c1beed8,Herr BERGMAN (s):,
0,prot-1958-a-fk--7,0ba23c147c1beed8,Herr JACOBSSON (fp):,Ernst Jacobsson
1,prot-1958-a-fk--7,0ba23c147c1beed8,Herr BERGMAN (s):,
0,prot-1958-a-fk--7,0ba23c147c1beed8,Herr JACOBSSON (fp):,Ernst Jacobsson
1,prot-1958-a-fk--7,0ba23c147c1beed8,Herr BERGMAN (s):,
0,prot-1958-a-fk--7,0ba23c147c1beed8,Herr JACOBSSON (fp):,Ernst Jacobsson
1,prot-1958-a-fk--7,0ba23c147c1beed8,"Herr SVENSSON, AXEL, (s):",Sven A. Svensson
0,prot-1958-a-fk--7,8f6bb79aaba3167f,"Herr statsrådet JOHANSSON:
Herr talman",Stig F. Hansson
1,prot-1958-a-fk--7,0ba23c147c1beed8,Herr BERGMAN (s):,
0,prot-1958-a-fk--7,0ba23c147c1beed8,Herr SPETZ (fp):,
1,prot-1958-a-fk--7,0ba23c147c1beed8,Herr SJÖDAHL (s):,Einar Dahl
0,prot-1958-a-fk--7,0ba23c147c1beed8,Herr ÅMAN (s):,
0,prot-1958-a-fk--7,0ba23c147c1beed8,Herr BENGTSON (cp):,
1,prot-1958-a-fk--7,0ba23c147c1beed8,Herr HAGBERG (h):,Hilding Hagberg
0,prot-1958-a-fk--7,0ba23c147c1beed8,"Herr JOHANSSON, ANDERS, (fp):",Stig F. Hansson
