,filename,pattern,txt,person
0,prot-1951-extrahöst-ak--34,8f6bb79aaba3167f,"herr statsrådet STRÄNG, som anförde: Herr talman",
0,prot-1951-extrahöst-ak--34,8f6bb79aaba3167f,Herr HOLMBERG: Herr talman,Helmer Holmberg
0,prot-1951-extrahöst-ak--34,8f6bb79aaba3167f,Herr SJÖLIN: Herr talman,Bengt Sjölin
0,prot-1951-extrahöst-ak--34,8f6bb79aaba3167f,Herr WARD: Herr talman,Karl Ward
0,prot-1951-extrahöst-ak--34,8f6bb79aaba3167f,Herr HENRIKSSON: Herr talman,Sture Henriksson
0,prot-1951-extrahöst-ak--34,8f6bb79aaba3167f,Herr LINDHOLM: Herr talman,Sigurd Lindholm
0,prot-1951-extrahöst-ak--34,8f6bb79aaba3167f,Herr NIHLFORS: Herr talman,Folke Nihlfors
0,prot-1951-extrahöst-ak--34,8f6bb79aaba3167f,Herr LINDHOLM: Herr talman,Sigurd Lindholm
0,prot-1951-extrahöst-ak--34,8f6bb79aaba3167f,Herr NIHLFORS: Herr talman,Folke Nihlfors
0,prot-1951-extrahöst-ak--34,8f6bb79aaba3167f,Herr LINDHOLM: Herr talman,Sigurd Lindholm
0,prot-1951-extrahöst-ak--34,8f6bb79aaba3167f,Herr LINDHOLM: Herr talman,Sigurd Lindholm
1,prot-1951-extrahöst-ak--34,8f6bb79aaba3167f,Herr NIHLFORS: Herr talman,Folke Nihlfors
2,prot-1951-extrahöst-ak--34,8f6bb79aaba3167f,Herr KYLING: Herr talman,Folke Kyling
0,prot-1951-extrahöst-ak--34,8f6bb79aaba3167f,Herr LINDHOLM: Herr talman,Sigurd Lindholm
1,prot-1951-extrahöst-ak--34,8f6bb79aaba3167f,Herr KYLING: Herr talman,Folke Kyling
0,prot-1951-extrahöst-ak--34,8f6bb79aaba3167f,Herr LINDBERG: Herr talman,Carl Lindberg
0,prot-1951-extrahöst-ak--34,8f6bb79aaba3167f,Herr LINDHOLM: Herr talman,Sigurd Lindholm
0,prot-1951-extrahöst-ak--34,8f6bb79aaba3167f,Herr STAXÄNG: Herr talman,
0,prot-1951-extrahöst-ak--34,8f6bb79aaba3167f,Herr SEVERIN: Herr talman,Frans Severin
0,prot-1951-extrahöst-ak--34,8f6bb79aaba3167f,Herr HÄCKNER: Herr talman,Yngve Häckner
0,prot-1951-extrahöst-ak--34,8f6bb79aaba3167f,Herr BRACONIER: Herr talman,
0,prot-1951-extrahöst-ak--34,8f6bb79aaba3167f,Herr LINDBERG: Herr talman,Carl Lindberg
