,filename,pattern,txt,person
0,prot-1958-a-ak--16,8f6bb79aaba3167f,"herr statsrådet STRÄNG, som anförde:
Herr talman",
1,prot-1958-a-ak--16,0ba23c147c1beed8,Herr BÖRJESSON (cp):,Fritz Börjesson
0,prot-1958-a-ak--16,0ba23c147c1beed8,Herr DARLIN (h):,Gösta Darlin
0,prot-1958-a-ak--16,8f6bb79aaba3167f,"herr statsrådet STRÄNG:
Herr talman",
1,prot-1958-a-ak--16,0ba23c147c1beed8,Herr DARLIN (h):,Gösta Darlin
0,prot-1958-a-ak--16,8f6bb79aaba3167f,"herr statsrådet STRÄNG, som anförde:
Herr talman",
0,prot-1958-a-ak--16,0ba23c147c1beed8,Herr DARLIN (h):,Gösta Darlin
0,prot-1958-a-ak--16,0ba23c147c1beed8,Herr CARBELL (s):,Erland Carbell
0,prot-1958-a-ak--16,8f6bb79aaba3167f,"herr statsrådet ANDERSSON:
Herr talman",Thure Andersson
0,prot-1958-a-ak--16,0ba23c147c1beed8,Herr STRANDH (fp):,Erik Strandh
1,prot-1958-a-ak--16,0ba23c147c1beed8,Herr SVENNING (s):,Eric Svenning
0,prot-1958-a-ak--16,0ba23c147c1beed8,Herr STRANDH (fp):,Erik Strandh
0,prot-1958-a-ak--16,8f6bb79aaba3167f,"herr statsrådet EDENMAN, som yttrade:
Herr talman",Ragnar Edenman
0,prot-1958-a-ak--16,8f6bb79aaba3167f,"herr statsrådet EDENMAN:
Herr talman",Ragnar Edenman
0,prot-1958-a-ak--16,0ba23c147c1beed8,Herr NYHAGE (h):,Hans Nyhage
0,prot-1958-a-ak--16,0ba23c147c1beed8,Herr BRACONIER (h):,Jean Braconier
0,prot-1958-a-ak--16,0ba23c147c1beed8,Herr BLIDFORS (s):,Johannes Blidfors
0,prot-1958-a-ak--16,0ba23c147c1beed8,Herr BLIDFORS (s):,Johannes Blidfors
0,prot-1958-a-ak--16,0ba23c147c1beed8,Herr BLIDFORS (s):,Johannes Blidfors
0,prot-1958-a-ak--16,0ba23c147c1beed8,Herr SUNDSTRÖM (s):,Walter Sundström
0,prot-1958-a-ak--16,8f6bb79aaba3167f,"herr statsrådet STRÄNG:
Herr talman",
0,prot-1958-a-ak--16,0ba23c147c1beed8,Herr KÄRRLANDER (s):,Harald Kärrlander
0,prot-1958-a-ak--16,8f6bb79aaba3167f,"herr statsrådet STRÄNG:
Herr talman",
0,prot-1958-a-ak--16,0ba23c147c1beed8,Herr SENANDER (k):,Knut Senander
0,prot-1958-a-ak--16,0ba23c147c1beed8,Herr SUNDSTRÖM (s):,Walter Sundström
0,prot-1958-a-ak--16,0ba23c147c1beed8,Herr LÖFGREN (fp):,Sigfrid Löfgren
0,prot-1958-a-ak--16,0ba23c147c1beed8,Herr LOTHIGIUS (h):,Carl-Wilhelm Lothigius
0,prot-1958-a-ak--16,0ba23c147c1beed8,Herr HENNINGSSON (s):,Einar Henningsson
0,prot-1958-a-ak--16,0ba23c147c1beed8,Fru SVENSSON (s):,Sven A. Svensson
0,prot-1958-a-ak--16,8f6bb79aaba3167f,"herr statsrådet SKOGLUND:
Herr talman",Martin Skoglund
0,prot-1958-a-ak--16,0ba23c147c1beed8,Herr BJÖRKÄNGE (cp):,Karl Andersson i Björkäng
0,prot-1958-a-ak--16,8f6bb79aaba3167f,"Herr ELIASSON i kort genmäle:
Herr talman",Rolf Eliasson
0,prot-1958-a-ak--16,8f6bb79aaba3167f,"herr statsrådet SKOGLUND:
Herr talman",Martin Skoglund
1,prot-1958-a-ak--16,0ba23c147c1beed8,Fru THUNVALL (s):,Gunbjörg Thunvall
0,prot-1958-a-ak--16,0ba23c147c1beed8,Herr WACHTMEISTER (h):,Hans Wachtmeister
0,prot-1958-a-ak--16,0ba23c147c1beed8,Herr LUNDQVIST (s):,Artur Lundqvist
0,prot-1958-a-ak--16,0ba23c147c1beed8,Herr CARBELL (s):,Erland Carbell
0,prot-1958-a-ak--16,0ba23c147c1beed8,Herr NIHLFORS (fp):,Folke Nihlfors
1,prot-1958-a-ak--16,0ba23c147c1beed8,Fru SVEDBERG (s):,Ellen Svedberg
0,prot-1958-a-ak--16,0ba23c147c1beed8,Herr CARBELL (s):,Erland Carbell
0,prot-1958-a-ak--16,0ba23c147c1beed8,Herr ARVIDSSON (s):,Stellan Arvidsson
