,filename,pattern,txt,person
0,prot-1958-a-fk--18,0ba23c147c1beed8,"Herr PERSSON, HELMER, (k):",Sven Persson
0,prot-1958-a-fk--18,8f6bb79aaba3167f,"Herr statsrådet LANGE:
Herr talman",
0,prot-1958-a-fk--18,0ba23c147c1beed8,"Herr BERGH, RAGNAR, (h):",
1,prot-1958-a-fk--18,0ba23c147c1beed8,"Herr PERSSON, HELMER, (k):",Sven Persson
0,prot-1958-a-fk--18,8f6bb79aaba3167f,"Herr statsrådet LANGE:
Herr talman",
0,prot-1958-a-fk--18,8f6bb79aaba3167f,"Herr statsrådet LANGE:
Herr talman",
1,prot-1958-a-fk--18,0ba23c147c1beed8,"Herr PERSSON, HELMER, (k):",Sven Persson
2,prot-1958-a-fk--18,0ba23c147c1beed8,"Herr BERGH, RAGNAR, (h):",
0,prot-1958-a-fk--18,0ba23c147c1beed8,Herr ESKILSSON (h):,
0,prot-1958-a-fk--18,0ba23c147c1beed8,Herr NORD (fp):,
0,prot-1958-a-fk--18,0ba23c147c1beed8,Herr JONSSON (s):,Sigfrid Jonsson
0,prot-1958-a-fk--18,0ba23c147c1beed8,Herr NORD (fp):,
1,prot-1958-a-fk--18,0ba23c147c1beed8,"Herr HANSSON, NILS, (fp):",Stig F. Hansson
0,prot-1958-a-fk--18,0ba23c147c1beed8,"Herr LARSSON, SIGFRID, (cp):",Martin Larsson
0,prot-1958-a-fk--18,0ba23c147c1beed8,Herr JONSSON (s):,Sigfrid Jonsson
0,prot-1958-a-fk--18,0ba23c147c1beed8,"Herr SVEDBERG, LAGE, (s):",Ellen Svedberg
0,prot-1958-a-fk--18,0ba23c147c1beed8,"Herr LARSSON, SIGFRID, (cp):",Martin Larsson
0,prot-1958-a-fk--18,0ba23c147c1beed8,"Herr ELOFSSON, GUSTAF, (cp):",
0,prot-1958-a-fk--18,8f6bb79aaba3167f,"Herr LARSSON, SIGFRID, genmäle:
Herr talman",Martin Larsson
1,prot-1958-a-fk--18,0ba23c147c1beed8,"Herr NILSSON, YNGVE, (h):",Torsten Nilsson
0,prot-1958-a-fk--18,0ba23c147c1beed8,"Herr BERG, GUNNAR, (s):",
0,prot-1958-a-fk--18,0ba23c147c1beed8,Herr ELIASSON (cp):,Rolf Eliasson
0,prot-1958-a-fk--18,8f6bb79aaba3167f,"Herr statsrådet LANGE:
Herr talman",
1,prot-1958-a-fk--18,0ba23c147c1beed8,"Herr LARSSON, SIGFRID, (cp):",Martin Larsson
0,prot-1958-a-fk--18,8f6bb79aaba3167f,"Herr statsrådet LANGE:
Herr talman",
1,prot-1958-a-fk--18,0ba23c147c1beed8,"Herr SVEDBERG, LAGE, (s):",Ellen Svedberg
0,prot-1958-a-fk--18,0ba23c147c1beed8,"Herr CARLSSON, GEORG, (cp):",Henning Carlsson
0,prot-1958-a-fk--18,0ba23c147c1beed8,Herr NORD (fp):,
0,prot-1958-a-fk--18,0ba23c147c1beed8,"Herr LARSSON, SIGFRID, (cp):",Martin Larsson
0,prot-1958-a-fk--18,0ba23c147c1beed8,Herr ESKILSSON (h):,
0,prot-1958-a-fk--18,0ba23c147c1beed8,Herr OSVALD (fp):,
0,prot-1958-a-fk--18,0ba23c147c1beed8,Herr JONSSON (s):,Sigfrid Jonsson
0,prot-1958-a-fk--18,0ba23c147c1beed8,"Herr CARLSSON, GEORG, (cp):",Henning Carlsson
0,prot-1958-a-fk--18,0ba23c147c1beed8,"Herr BERG, GUNNAR, (s):",
0,prot-1958-a-fk--18,8f6bb79aaba3167f,"Herr LARSSON, genmälc:
Herr talman",Martin Larsson
0,prot-1958-a-fk--18,0ba23c147c1beed8,Herr SVÄRD (h):,Gustav Svensson i Vä
0,prot-1958-a-fk--18,8f6bb79aaba3167f,"Herr CARLSSON, GEORG, genmäle:
Herr talman",Henning Carlsson
0,prot-1958-a-fk--18,8f6bb79aaba3167f,"Herr statsrådet STRÄNG:
Herr talman",
0,prot-1958-a-fk--18,8f6bb79aaba3167f,"Herr statsrådet STRÄNG:
Herr talman",
0,prot-1958-a-fk--18,0ba23c147c1beed8,"Herr PERSSON, HELMER, (k):",Sven Persson
0,prot-1958-a-fk--18,0ba23c147c1beed8,Herr ELIASSON (cp):,Rolf Eliasson
