,filename,pattern,txt,person
0,prot-1958-b-ak--15,8f6bb79aaba3167f,"herr statsrådet LINDELL, som yttrade:
Herr talman",
0,prot-1958-b-ak--15,0ba23c147c1beed8,Herr RIMMERFORS (fp):,Einar Rimmerfors
0,prot-1958-b-ak--15,8f6bb79aaba3167f,"herr statsrådet EDENMAN, erhöll på begäran ordet och yttrade:
Herr talman",Ragnar Edenman
0,prot-1958-b-ak--15,8f6bb79aaba3167f,"herr statsrådet LANGE, som yttrade:
Herr talman",
0,prot-1958-b-ak--15,0ba23c147c1beed8,Herr ANTONSSON (cp):,Johannes Antonsson
0,prot-1958-b-ak--15,0ba23c147c1beed8,Herr OHLIN (fp):,Bertil Ohlin
0,prot-1958-b-ak--15,0ba23c147c1beed8,Herr HECKSCHER (h):,Gunnar Heckscher
0,prot-1958-b-ak--15,8f6bb79aaba3167f,"herr statsrådet LANGE:
Herr talman",
0,prot-1958-b-ak--15,8f6bb79aaba3167f,"herr statsrådet LANGE:
Herr talman",
0,prot-1958-b-ak--15,0ba23c147c1beed8,Herr OHLIN (fp):,Bertil Ohlin
0,prot-1958-b-ak--15,8f6bb79aaba3167f,"herr statsrådet LANGE:
Herr talman",
1,prot-1958-b-ak--15,0ba23c147c1beed8,Herr OHLIN (fp):,Bertil Ohlin
2,prot-1958-b-ak--15,0ba23c147c1beed8,Herr OHLIN (fp):,Bertil Ohlin
0,prot-1958-b-ak--15,8f6bb79aaba3167f,"herr statsrådet LANGE, erhöll på begäran ordet och yttrade:
Herr talman",
0,prot-1958-b-ak--15,8f6bb79aaba3167f,"herr statsrådet JOHANSSON, som yttrade:
Herr talman",Stig F. Hansson
0,prot-1958-b-ak--15,0ba23c147c1beed8,Fru BOMAN (h):,Märta Boman
0,prot-1958-b-ak--15,8f6bb79aaba3167f,"herr statsrådet STRÄNG, som yttrade:
Herr talman",
0,prot-1958-b-ak--15,0ba23c147c1beed8,Herr BOIJA (fp):,Gustav Boija
0,prot-1958-b-ak--15,8f6bb79aaba3167f,"herr statsrådet JOHANSSON, som yttrade:
Herr talman",Stig F. Hansson
0,prot-1958-b-ak--15,8f6bb79aaba3167f,"herr statsrådet SKOGLUND, erhöll på begäran ordet och yttrade:
Herr talman",Martin Skoglund
1,prot-1958-b-ak--15,0ba23c147c1beed8,Herr ELMWALL (cp):,
0,prot-1958-b-ak--15,8f6bb79aaba3167f,"herr statsrådet SKOGLUND:
Herr talman",Martin Skoglund
