,filename,pattern,txt,person
0,prot-1964-höst-ak--40,0ba23c147c1beed8,Herr MARTINSSON (s):,Bo Martinsson
0,prot-1964-höst-ak--40,8f6bb79aaba3167f,"herr statsrådet EDENMAN:
Herr talman",Ragnar Edenman
0,prot-1964-höst-ak--40,0ba23c147c1beed8,Herr NORDSTRANDH (h):,Ove Nordstrandh
0,prot-1964-höst-ak--40,0ba23c147c1beed8,Herr KÄLLSTAD (fp):,Thorvald Källstad
0,prot-1964-höst-ak--40,0ba23c147c1beed8,Herr WAHLUND (cp):,Sten Wahlund
0,prot-1964-höst-ak--40,0ba23c147c1beed8,Herr ARVIDSON (s):,
0,prot-1964-höst-ak--40,0ba23c147c1beed8,Herr NORDGREN (h):,Hans Nordgren
0,prot-1964-höst-ak--40,0ba23c147c1beed8,Herr HERMANSSON (k):,
0,prot-1964-höst-ak--40,0ba23c147c1beed8,Herr HECKSCHER (h):,Gunnar Heckscher
0,prot-1964-höst-ak--40,0ba23c147c1beed8,Herr NELANDER (fp):,Eric Nelander
0,prot-1964-höst-ak--40,0ba23c147c1beed8,Herr ZETTERBERG (s):,Åke Zetterberg
0,prot-1964-höst-ak--40,0ba23c147c1beed8,Herr WENNERFORS (h):,
0,prot-1964-höst-ak--40,0ba23c147c1beed8,Herr WESTBERG (fp):,Harry Berg
0,prot-1964-höst-ak--40,0ba23c147c1beed8,Herr BLIDFORS (s):,Johannes Blidfors
0,prot-1964-höst-ak--40,0ba23c147c1beed8,Herr LUNDKVIST (s):,Svante Lundkvist
0,prot-1964-höst-ak--40,0ba23c147c1beed8,Herr KEIJER (fp):,Augustinus Keijer
0,prot-1964-höst-ak--40,0ba23c147c1beed8,Herr SVENUNGSSON (h):,David Svenungsson
0,prot-1964-höst-ak--40,0ba23c147c1beed8,Herr SVANBERG (s):,Ingvar Svanberg
0,prot-1964-höst-ak--40,0ba23c147c1beed8,Herr DICKSON (h):,James Dickson
0,prot-1964-höst-ak--40,0ba23c147c1beed8,Herr MATTSSON (cp):,Lennart Mattsson
0,prot-1964-höst-ak--40,0ba23c147c1beed8,Fru LINDSKOG (s):,Elsa Lindskog
0,prot-1964-höst-ak--40,0ba23c147c1beed8,Herr BERGLUND (fp):,Matteus Berglund
0,prot-1964-höst-ak--40,0ba23c147c1beed8,Herr ALLARD (s):,Henry Allard
0,prot-1964-höst-ak--40,0ba23c147c1beed8,Herr BROBERG (fp):,Harry Berg
0,prot-1964-höst-ak--40,0ba23c147c1beed8,Herr KELLGREN (s):,Nils Kellgren
0,prot-1964-höst-ak--40,0ba23c147c1beed8,Herr PALM (h):,Sixten Palm
