,filename,pattern,txt,person
0,prot-1958-b-fk--9,0ba23c147c1beed8,Herr ÅMAN (s):,
0,prot-1958-b-fk--9,0ba23c147c1beed8,Herr EDSTRÖM (fp):,
0,prot-1958-b-fk--9,0ba23c147c1beed8,Herr NÄSSTRÖM (s):,
0,prot-1958-b-fk--9,0ba23c147c1beed8,"Herr JOHANSSON, IVAR, (cp):",Stig F. Hansson
0,prot-1958-b-fk--9,0ba23c147c1beed8,Herr OHLON (fp):,
0,prot-1958-b-fk--9,0ba23c147c1beed8,Herr SÖDERQUIST (fp):,
0,prot-1958-b-fk--9,0ba23c147c1beed8,Herr OHLON (fp):,
0,prot-1958-b-fk--9,0ba23c147c1beed8,Herr OHLON (fp):,
0,prot-1958-b-fk--9,0ba23c147c1beed8,Herr LINDBLOM (fp):,
1,prot-1958-b-fk--9,0ba23c147c1beed8,Herr HOLMQVIST (s):,Mary Holmqvist
0,prot-1958-b-fk--9,0ba23c147c1beed8,Fru NILSSON (cp):,Torsten Nilsson
0,prot-1958-b-fk--9,0ba23c147c1beed8,Herr HAGBERG (h):,Hilding Hagberg
0,prot-1958-b-fk--9,0ba23c147c1beed8,Herr SPETZ (fp):,
0,prot-1958-b-fk--9,0ba23c147c1beed8,Herr SJÖDAHL (s):,Einar Dahl
0,prot-1958-b-fk--9,0ba23c147c1beed8,"Herr ANDERSSON, ALVAR, (cp):",Thure Andersson
0,prot-1958-b-fk--9,8f6bb79aaba3167f,"Herr statsrådet STRÄNG:
Herr talman",
0,prot-1958-b-fk--9,0ba23c147c1beed8,Herr KRONSTRAND (fp):,
0,prot-1958-b-fk--9,0ba23c147c1beed8,Herr WOLGAST (cp):,
