,filename,pattern,txt,person
0,prot-1939-urtima-ak--27,8f6bb79aaba3167f,"Herr Råstock, som yttrade: Herr talman",
0,prot-1939-urtima-ak--27,8f6bb79aaba3167f,Herr Anderson i Norrköping: Herr talman,Ivar Anderson
0,prot-1939-urtima-ak--27,8f6bb79aaba3167f,Herr Olsson i Gävle: Herr talman,Carl Petrus Olsson
0,prot-1939-urtima-ak--27,8f6bb79aaba3167f,Herr Andersson i Dunker: Herr talman,Linus Andersson
0,prot-1939-urtima-ak--27,8f6bb79aaba3167f,herr statsrådet Wigforss: Herr talman,Ernst Wigforss
0,prot-1939-urtima-ak--27,8f6bb79aaba3167f,Herr Anderson i Norrköping erhöll ordet för kort genmäle och yttrade: Herr talman,Ivar Anderson
1,prot-1939-urtima-ak--27,8f6bb79aaba3167f,herr statsrådet Wigforss: Herr talman,Ernst Wigforss
0,prot-1939-urtima-ak--27,8f6bb79aaba3167f,"Herr Andersson i Dunker, som erhöll ordet för kort genmäle, yttrade: Herr talman",Linus Andersson
1,prot-1939-urtima-ak--27,8f6bb79aaba3167f,Herr Carlström: Herr talman,Oscar Carlström
0,prot-1939-urtima-ak--27,8f6bb79aaba3167f,Herr Herou: Herr talman,Viktor Herou
0,prot-1939-urtima-ak--27,8f6bb79aaba3167f,Herr Henriksson: Herr talman,Torsten Henriksson
0,prot-1939-urtima-ak--27,8f6bb79aaba3167f,Herr Österström: Herr talman,Ivar Österström
0,prot-1939-urtima-ak--27,8f6bb79aaba3167f,Herr Svensson: Herr talman,Hjalmar Svensson
1,prot-1939-urtima-ak--27,8f6bb79aaba3167f,Herr Andersson i Dunker erhöll ordet för kort genmäle och yttrade: Herr talman,Linus Andersson
0,prot-1939-urtima-ak--27,8f6bb79aaba3167f,Herr Lundell: Herr talman,Torsten Lundell
0,prot-1939-urtima-ak--27,8f6bb79aaba3167f,Herr Onsjö: Herr talman,
0,prot-1939-urtima-ak--27,8f6bb79aaba3167f,herr statsrådet Wigforss: Herr talman,Ernst Wigforss
1,prot-1939-urtima-ak--27,8f6bb79aaba3167f,Herr Österström: Herr talman,Ivar Österström
2,prot-1939-urtima-ak--27,8f6bb79aaba3167f,Herr Andersson i Dunker: Herr talman,Linus Andersson
