,filename,pattern,txt,person
0,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr Werner i Höjen: Herr talman,Oscar Werner
0,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr von Seth: Herr talman,Torgil von Seth
0,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr Eriksson i Frägsta: Herr talman,Jonas Eriksson
0,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr Jonsson i Skedsbygd: Herr talman,Lars Jonsson
0,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr Olsson i Gävle: Herr talman,Carl Petrus Olsson
0,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr Thorell: Herr talman,Edvard Thorell
0,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr von Seth erhöll härefter ordet för kort genmäle och yttrade: Herr talman,Torgil von Seth
1,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr Pettersson i Hällbacken: Herr talman,John Pettersson
0,prot-1939-urtima-ak--22,8f6bb79aaba3167f,"Herr Jonsson i Skedsbygd, som erhöll ordet för kort genmäle, yttrade: Herr talman",Lars Jonsson
0,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr Hansson i Vännäsby: Herr talman,ersatt av: Frans Hansson
0,prot-1939-urtima-ak--22,8f6bb79aaba3167f,"Herr von Seth, som yttrade: Herr talman",Torgil von Seth
0,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr Lövgren: Herr talman,Oscar Lövgren
0,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr Andersson i Dunker: Herr talman,Linus Andersson
0,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr Lundell: Herr talman,Torsten Lundell
0,prot-1939-urtima-ak--22,8f6bb79aaba3167f,"Herr Andersson i Dunker, som likaledes för kort genmäle erhöll ordet, anförde: Herr talman",Linus Andersson
1,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr Lundell erhöll ordet för kort genmäle och yttrade: Herr talman,Torsten Lundell
2,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr Thorell: Herr talman,Edvard Thorell
0,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr von Seth: Herr talman,Torgil von Seth
1,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr Jonsson i Skedsbygd: Herr talman,Lars Jonsson
2,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr Werner i Höjen: Herr talman,Oscar Werner
0,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr Olsson i Gävle: Herr talman,Carl Petrus Olsson
1,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr Bagge: Herr talman,Gösta Bagge
0,prot-1939-urtima-ak--22,8f6bb79aaba3167f,herr statsrådet Sköld: Herr talman,Per Edvin Sköld
0,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr andre vice talmannen Magnusson: Herr talman,Otto Magnusson
0,prot-1939-urtima-ak--22,8f6bb79aaba3167f,herr statsrådet Sköld: Herr talman,Per Edvin Sköld
1,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr andre vice talmannen Magnusson: Herr talman,Otto Magnusson
0,prot-1939-urtima-ak--22,8f6bb79aaba3167f,"Herr Bergquist, som yttrade: Herr talman",Thorwald Bergquist
0,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr Brädefors: Herr talman,Johan Brädefors
0,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr Lindberg i Stockholm: Herr talman,Elof Lindberg
0,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr Lindqvist: Herr talman,Axel Lindqvist
0,prot-1939-urtima-ak--22,8f6bb79aaba3167f,herr statsrådet Westman: Herr talman,Karl Allan Westman
0,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr Brädefors: Herr talman,Johan Brädefors
0,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr Hagberg i Luleå: Herr talman,Hilding Hagberg
0,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr andre vice talmannen Magnusson: Herr talman,Otto Magnusson
1,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr Hagberg i Luleå: Herr talman,Hilding Hagberg
2,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr Kilbom: Herr talman,Karl Kilbom
0,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr Lövgren: Herr talman,Oscar Lövgren
0,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr Lindberg i Stockholm: Herr talman,Elof Lindberg
0,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr Kilbom: Herr talman,Karl Kilbom
0,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr Bergquist: Herr talman,Thorwald Bergquist
1,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr Lövgren: Herr talman,Oscar Lövgren
0,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr Lindberg i Stockholm: Herr talman,Elof Lindberg
1,prot-1939-urtima-ak--22,8f6bb79aaba3167f,Herr Lindqvist: Herr talman,Axel Lindqvist
2,prot-1939-urtima-ak--22,8f6bb79aaba3167f,"Herr Kyling, som anförde: Herr talman",Folke Kyling
