,filename,pattern,txt,person
0,prot-1939-urtima-ak--14,8f6bb79aaba3167f,"herr statsrådet Eriksson, som anförde: Herr talman",Jonas Eriksson
0,prot-1939-urtima-ak--14,8f6bb79aaba3167f,Herr De Geer i Lesjöfors: Herr talman,John Gustaf Gerard de Geer
0,prot-1939-urtima-ak--14,8f6bb79aaba3167f,Herr Andersson i Rasjön: Herr talman,Linus Andersson
0,prot-1939-urtima-ak--14,8f6bb79aaba3167f,Herr Lövgren: Herr talman,Oscar Lövgren
0,prot-1939-urtima-ak--14,8f6bb79aaba3167f,Herr Bagge: Herr talman,Gösta Bagge
0,prot-1939-urtima-ak--14,8f6bb79aaba3167f,Herr Råstock: Herr talman,
0,prot-1939-urtima-ak--14,8f6bb79aaba3167f,herr statsrådet Forslund: Herr talman,
1,prot-1939-urtima-ak--14,8f6bb79aaba3167f,Herr Bagge: Herr talman,Gösta Bagge
0,prot-1939-urtima-ak--14,8f6bb79aaba3167f,herr statsrådet Forslund: Herr talman,
0,prot-1939-urtima-ak--14,8f6bb79aaba3167f,Herr Bagge: Herr talman,Gösta Bagge
0,prot-1939-urtima-ak--14,8f6bb79aaba3167f,Herr Holmgren: Herr talman,Gustav Holm
0,prot-1939-urtima-ak--14,8f6bb79aaba3167f,Herr Barnekow: Herr talman,Ragnar Barnekow
0,prot-1939-urtima-ak--14,8f6bb79aaba3167f,herr statsministern Hansson: Herr talman,ersatt av: Frans Hansson
0,prot-1939-urtima-ak--14,8f6bb79aaba3167f,Herr Sandberg: Herr talman,Evert Sandberg
0,prot-1939-urtima-ak--14,8f6bb79aaba3167f,Herr Carlström: Herr talman,Oscar Carlström
0,prot-1939-urtima-ak--14,8f6bb79aaba3167f,Herr Hagberg i Luleå: Herr talman,Hilding Hagberg
0,prot-1939-urtima-ak--14,8f6bb79aaba3167f,Herr Råstock: Herr talman,
1,prot-1939-urtima-ak--14,8f6bb79aaba3167f,Herr Flyg: Herr talman,Nils Flyg
0,prot-1939-urtima-ak--14,8f6bb79aaba3167f,Herr Hagberg i Malmö: Herr talman,Olof Andersson i Malmö
0,prot-1939-urtima-ak--14,8f6bb79aaba3167f,Herr Vougt: Herr talman,Allan Vougt
