,filename,pattern,txt,person
0,prot-1939-urtima-ak--16,8f6bb79aaba3167f,Herr Åqvist: Herr talman,Ernst Åqvist
0,prot-1939-urtima-ak--16,8f6bb79aaba3167f,herr statsrådet Möller: Herr talman,
1,prot-1939-urtima-ak--16,8f6bb79aaba3167f,Herr Åqvist: Herr talman,Ernst Åqvist
0,prot-1939-urtima-ak--16,8f6bb79aaba3167f,"herr statsministern Hansson, som anförde: Herr talman",ersatt av: Frans Hansson
1,prot-1939-urtima-ak--16,8f6bb79aaba3167f,Herr Flyg: Herr talman,Nils Flyg
0,prot-1939-urtima-ak--16,8f6bb79aaba3167f,herr statsrådet Sköld erhöll på begäran ordet och anförde: Herr talman,Per Edvin Sköld
1,prot-1939-urtima-ak--16,8f6bb79aaba3167f,Herr Lithander: Herr talman,Edvard Lithander
0,prot-1939-urtima-ak--16,8f6bb79aaba3167f,herr statsrådet Sköld: Herr talman,Per Edvin Sköld
1,prot-1939-urtima-ak--16,8f6bb79aaba3167f,Herr andre vice talmannen Magnusson: Herr talman,Otto Magnusson
2,prot-1939-urtima-ak--16,8f6bb79aaba3167f,Herr Lithander: Herr talman,Edvard Lithander
3,prot-1939-urtima-ak--16,8f6bb79aaba3167f,"herr statsrådet Wigforss, som anförde: Herr talman",Ernst Wigforss
0,prot-1939-urtima-ak--16,8f6bb79aaba3167f,Herr Persson i Falla: Herr talman,Ragnar Persson
1,prot-1939-urtima-ak--16,8f6bb79aaba3167f,Herr Råstock: Herr talman,
0,prot-1939-urtima-ak--16,8f6bb79aaba3167f,Herr Persson i Falla: Herr talman,Ragnar Persson
1,prot-1939-urtima-ak--16,8f6bb79aaba3167f,"herr statsrådet Sköld, som yttrade: Herr talman",Per Edvin Sköld
0,prot-1939-urtima-ak--16,8f6bb79aaba3167f,Herr Lundqvist: Herr talman,Ragnar Lundqvist
0,prot-1939-urtima-ak--16,8f6bb79aaba3167f,Herr Thorell: Herr talman,Edvard Thorell
