,filename,pattern,txt,person
0,prot-1939-urtima-fk--24,8f6bb79aaba3167f,Herr Öman: Herr talman,
0,prot-1939-urtima-fk--24,8f6bb79aaba3167f,Herr statsrådet Forslund: Herr talman,
0,prot-1939-urtima-fk--24,8f6bb79aaba3167f,Herr Wagnsson: Herr talman,
0,prot-1939-urtima-fk--24,8f6bb79aaba3167f,Herr statsrådet Engberg: Herr talman,Jonas Arthur Engberg
0,prot-1939-urtima-fk--24,8f6bb79aaba3167f,Herr Västberg: Herr talman,
0,prot-1939-urtima-fk--24,8f6bb79aaba3167f,Herr Öman: Herr talman,
0,prot-1939-urtima-fk--24,8f6bb79aaba3167f,Herr Västberg: Herr talman,
1,prot-1939-urtima-fk--24,8f6bb79aaba3167f,Herr Wagnsson: Herr talman,
2,prot-1939-urtima-fk--24,8f6bb79aaba3167f,Herr Öman: Herr talman,
0,prot-1939-urtima-fk--24,8f6bb79aaba3167f,Herr Wagnsson: Herr talman,
0,prot-1939-urtima-fk--24,8f6bb79aaba3167f,Herr Bergman: Herr talman,Ernst Berg
0,prot-1939-urtima-fk--24,8f6bb79aaba3167f,"Herr Bärg, Johan: Herr talman",
0,prot-1939-urtima-fk--24,8f6bb79aaba3167f,Herr Ohlin: Herr talman,
1,prot-1939-urtima-fk--24,8f6bb79aaba3167f,"Herr Bärg, Johan: Herr talman",
0,prot-1939-urtima-fk--24,8f6bb79aaba3167f,Herr Ohlin: Herr talman,
1,prot-1939-urtima-fk--24,8f6bb79aaba3167f,Herr Bergman: Herr talman,Ernst Berg
0,prot-1939-urtima-fk--24,8f6bb79aaba3167f,Herr Ohlin: Herr talman,
0,prot-1939-urtima-fk--24,8f6bb79aaba3167f,"Herr Eriksson, Carl: Herr talman",Jonas Eriksson
0,prot-1939-urtima-fk--24,8f6bb79aaba3167f,"Herr Andersson, Elof: Herr talman",Linus Andersson
