,filename,pattern,txt,person
0,prot-1933--ak--41,8f6bb79aaba3167f,"herr statsrådet Möller, som anförde: Herr talman",Frits Gustav Möller
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Hagberg i Malmö: Herr talman,Johan Nilsson i Malmö
0,prot-1933--ak--41,8f6bb79aaba3167f,herr statsrådet Möller: Herr talman,Frits Gustav Möller
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Bengtsson i Kullen: Herr talman,Carl Bengtsson
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Sandström: Herr talman,P. Sandström
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Magnusson i Skövde: Herr talman,Otto Magnusson
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Osberg: Herr talman,Oscar Osberg
0,prot-1933--ak--41,8f6bb79aaba3167f,"Herr Meyerhöffer, som anförde: Herr talman",Alf Meyerhöffer
1,prot-1933--ak--41,8f6bb79aaba3167f,Herr Ström: Herr talman,Torsten Ström
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Meyerhöffer: Herr talman,Alf Meyerhöffer
1,prot-1933--ak--41,8f6bb79aaba3167f,Herr Hamrin: Herr talman,Felix Hamrin
2,prot-1933--ak--41,8f6bb79aaba3167f,Herr Ström: Herr talman,Torsten Ström
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Andersson i Igelboda: Herr talman,Karl Andersson
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Hillgård: Herr talman,Karl Hillgård
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Lundstedt: Herr talman,Vilhelm Lundstedt
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Ström: Herr talman,Torsten Ström
1,prot-1933--ak--41,8f6bb79aaba3167f,Herr Kilbom: Herr talman,Karl Kilbom
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Olsson i Mora: Herr talman,Oscar Olsson
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Vougt: Herr talman,Allan Vougt
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Lundstedt: Herr talman,Vilhelm Lundstedt
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Ström: Herr talman,Torsten Ström
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Anderson i Norrköping: Herr talman,Ivar Anderson
1,prot-1933--ak--41,8f6bb79aaba3167f,Herr Andersson i Igelboda: Herr talman,Karl Andersson
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Törnkvist i Karlskrona: Herr talman,Nils Törnkvist
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Lundstedt: Herr talman,Vilhelm Lundstedt
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Olovson i Västerås: Herr talman,Emil Olovson
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Severin: Herr talman,Frans Severin
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Johansson i Uppmälby: Herr talman,Karl Johansson
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Hedlund i Häste: Herr talman,Verner Hedlund
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Herou: Herr talman,Viktor Herou
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Nilsson i Landeryd: Herr talman,Olof Nilsson
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Bengtsson i Kullen: Herr talman,Carl Bengtsson
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Andersson i Höör: Herr talman,Karl Andersson
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Olsson i Kullenbergstorp: Herr talman,Oscar Olsson
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Herou: Herr talman,Viktor Herou
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Johansson i Uppmälby: Herr talman,Karl Johansson
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Johansson i Tväråselet: Herr talman,Karl Johansson
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Carleson: Herr talman,Conrad Carleson
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Andersson i Löbbo: Herr talman,Karl Andersson
0,prot-1933--ak--41,8f6bb79aaba3167f,"Herr Lundqvist i Rotebro, som anförde: Herr talman",Ragnar Lundqvist
1,prot-1933--ak--41,8f6bb79aaba3167f,Herr Törnkvist i Karlskrona: Herr talman,Nils Törnkvist
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Lundqvist i Rotebro: Herr talman,Ragnar Lundqvist
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Törnkvist i Karlskrona: Herr talman,Nils Törnkvist
1,prot-1933--ak--41,8f6bb79aaba3167f,Herr Lundqvist i Rotebro: Herr talman,Ragnar Lundqvist
2,prot-1933--ak--41,8f6bb79aaba3167f,Herr Anderson i Råstock: Herr talman,Ivar Anderson
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Törnkvist i Karlskrona: Herr talman,Nils Törnkvist
1,prot-1933--ak--41,8f6bb79aaba3167f,Herr Johansson i Bro: Herr talman,Karl Johansson
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Eriksson i Toftered: Herr talman,Valfrid Eriksson
1,prot-1933--ak--41,8f6bb79aaba3167f,Herr Anderson i Råstock: Herr talman,Ivar Anderson
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Andersson i Falkenberg: Herr talman,Karl Andersson
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Jacobsson: Herr talman,
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Persson i Fritorp: Herr talman,Swen Persson
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Andersson i Dunker: Herr talman,Karl Andersson
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Lövgren: Herr talman,Oscar Lövgren
1,prot-1933--ak--41,8f6bb79aaba3167f,Herr Månsson: Herr talman,Fabian Månsson
0,prot-1933--ak--41,8f6bb79aaba3167f,Herr Magnusson i Skövde: Herr talman,Otto Magnusson
