,filename,pattern,txt,person
0,prot-1933--fk--36,8f6bb79aaba3167f,Herr Örne: Herr talman,Anders Örne
0,prot-1933--fk--36,8f6bb79aaba3167f,herr statsministern Hansson: Herr talman,Sigfrid Hansson
0,prot-1933--fk--36,8f6bb79aaba3167f,Herr Nerman: Herr talman,Ture Nerman
0,prot-1933--fk--36,8f6bb79aaba3167f,Herr Lindhagen: Herr talman,Carl Albert Lindhagen
0,prot-1933--fk--36,8f6bb79aaba3167f,Herr Trygger: Herr talman,Ernst Trygger
0,prot-1933--fk--36,8f6bb79aaba3167f,Herr Pauli: Herr talman,Ivan Pauli
0,prot-1933--fk--36,8f6bb79aaba3167f,Herr Bergman: Herr talman,Johan Bergman
0,prot-1933--fk--36,8f6bb79aaba3167f,Herr Wagnsson: Herr talman,Ruben Wagnsson
0,prot-1933--fk--36,8f6bb79aaba3167f,Herr Åkerberg: Herr talman,Harald Åkerberg
0,prot-1933--fk--36,8f6bb79aaba3167f,Herr Holmgren: Herr talman,Israel Holmgren
0,prot-1933--fk--36,8f6bb79aaba3167f,Herr Klefbeck: Herr talman,Ernst Klefbeck
0,prot-1933--fk--36,8f6bb79aaba3167f,Herr Pålsson: Herr talman,Jöns Pålsson
0,prot-1933--fk--36,8f6bb79aaba3167f,"Herr Ström, Fredrik: Herr talman",Torsten Ström
0,prot-1933--fk--36,8f6bb79aaba3167f,Herr Trygger: Herr talman,Ernst Trygger
0,prot-1933--fk--36,8f6bb79aaba3167f,Herr Sjödahl: Herr talman,Edgar Sjödahl
0,prot-1933--fk--36,8f6bb79aaba3167f,Herr Bergqvist: Herr talman,Olof Bergqvist
0,prot-1933--fk--36,8f6bb79aaba3167f,Herr Wagnsson: Herr talman,Ruben Wagnsson
0,prot-1933--fk--36,8f6bb79aaba3167f,Herr Sjödahl: Herr talman,Edgar Sjödahl
0,prot-1933--fk--36,8f6bb79aaba3167f,Herr Bergqvist: Herr talman,Olof Bergqvist
1,prot-1933--fk--36,8f6bb79aaba3167f,Herr Bissmark: Herr talman,Georg Bissmark
0,prot-1933--fk--36,8f6bb79aaba3167f,"Herr Björck, Wilhelm: Herr talman",Wilhelm Björck
1,prot-1933--fk--36,8f6bb79aaba3167f,Herr Bagge: Herr talman,Gösta Bagge
0,prot-1933--fk--36,8f6bb79aaba3167f,"Herr Nilsson, Johan, i Kristianstad: Herr talman",Olof Nilsson
0,prot-1933--fk--36,8f6bb79aaba3167f,Herr Örne: Herr talman,Anders Örne
1,prot-1933--fk--36,8f6bb79aaba3167f,Herr Tiällgren: Herr talman,
0,prot-1933--fk--36,8f6bb79aaba3167f,Herr Örne: Herr talman,Anders Örne
1,prot-1933--fk--36,8f6bb79aaba3167f,Herr Tjällgren: Herr talman,Leonard Tjällgren
0,prot-1933--fk--36,8f6bb79aaba3167f,Herr Örne: Herr talman,Anders Örne
1,prot-1933--fk--36,8f6bb79aaba3167f,"Herr Nilsson, Johan, i Kristianstad: Herr talman",Olof Nilsson
0,prot-1933--fk--36,8f6bb79aaba3167f,Herr Örne: Herr talman,Anders Örne
1,prot-1933--fk--36,8f6bb79aaba3167f,"Herr Nilsson, Johan, i Kristianstad: Herr talman",Olof Nilsson
