,filename,pattern,txt,person
0,prot-1939-urtima-fk--18,8f6bb79aaba3167f,Herr Brandt: Herr talman,
0,prot-1939-urtima-fk--18,8f6bb79aaba3167f,"Herr Gustafsson, Per: Herr talman",Edvin Gustafsson
1,prot-1939-urtima-fk--18,8f6bb79aaba3167f,Herr Lindhagen: Herr talman,
0,prot-1939-urtima-fk--18,8f6bb79aaba3167f,"Herr Petersson, Knut: Herr talman",
1,prot-1939-urtima-fk--18,8f6bb79aaba3167f,Herr statsrådet Sköld: Herr talman,Per Edvin Sköld
0,prot-1939-urtima-fk--18,8f6bb79aaba3167f,Herr Mannerskantz: Herr talman,
0,prot-1939-urtima-fk--18,8f6bb79aaba3167f,Herr Lindhagen: Herr talman,
0,prot-1939-urtima-fk--18,8f6bb79aaba3167f,Herr statsrådet Sköld: Herr talman,Per Edvin Sköld
1,prot-1939-urtima-fk--18,8f6bb79aaba3167f,Herr Brandt: Herr talman,
0,prot-1939-urtima-fk--18,8f6bb79aaba3167f,Herr von Heland: Herr talman,
1,prot-1939-urtima-fk--18,8f6bb79aaba3167f,Herr Lindhagen: Herr talman,
