pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,24,1,2,prot-1969-höst-ak--34
fcfff492e00727b6,Stockholm,Helsingfors,31,4,1,prot-1969-höst-ak--34
fcfff492e00727b6,Stockholm,Helsingfors,32,6,0,prot-1969-höst-ak--34
fcfff492e00727b6,Stockholm,Helsingfors,49,6,0,prot-1969-höst-ak--34
fcfff492e00727b6,Stockholm,Helsingfors,66,2,0,prot-1969-höst-ak--34
fcfff492e00727b6,Stockholm,Helsingfors,73,6,2,prot-1969-höst-ak--34
fcfff492e00727b6,Stockholm,Helsingfors,74,2,1,prot-1969-höst-ak--34
fcfff492e00727b6,Stockholm,Helsingfors,75,2,0,prot-1969-höst-ak--34
fcfff492e00727b6,Stockholm,Helsingfors,75,3,2,prot-1969-höst-ak--34
fcfff492e00727b6,Stockholm,Helsingfors,76,1,0,prot-1969-höst-ak--34
fcfff492e00727b6,Stockholm,Helsingfors,76,6,0,prot-1969-höst-ak--34
fcfff492e00727b6,Stockholm,Helsingfors,76,7,4,prot-1969-höst-ak--34
fcfff492e00727b6,Stockholm,Helsingfors,77,4,1,prot-1969-höst-ak--34
