pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
7090e83bd0c0a3da,   , ,3,6,0,prot-1969-höst-ak--32
7090e83bd0c0a3da,   , ,3,7,0,prot-1969-höst-ak--32
7090e83bd0c0a3da,   , ,3,21,0,prot-1969-höst-ak--32
7090e83bd0c0a3da,   , ,3,22,0,prot-1969-höst-ak--32
7090e83bd0c0a3da,   , ,3,23,0,prot-1969-höst-ak--32
7090e83bd0c0a3da,     , ,3,27,0,prot-1969-höst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,4,12,1,prot-1969-höst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,10,3,2,prot-1969-höst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,11,7,0,prot-1969-höst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,11,8,0,prot-1969-höst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,33,4,1,prot-1969-höst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,33,5,0,prot-1969-höst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,43,6,2,prot-1969-höst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,43,9,1,prot-1969-höst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,43,11,1,prot-1969-höst-ak--32
