pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
7090e83bd0c0a3da,    , ,0,0,0,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,0,10,0,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,23,10,1,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,23,11,2,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,23,13,0,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,25,5,0,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,25,5,2,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,25,6,0,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,26,5,0,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,26,5,2,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,27,7,1,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,27,8,0,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,28,3,0,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,29,1,0,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,29,3,1,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,29,3,2,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,30,3,1,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,32,15,0,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,36,20,0,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,36,20,1,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,37,2,0,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,37,2,2,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,37,5,1,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,38,2,0,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,38,2,1,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,38,3,1,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,40,2,0,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,41,11,0,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,41,12,0,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,42,9,0,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,43,2,1,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,43,3,0,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,43,6,2,prot-1966--ak--10
fcfff492e00727b6,Stockholm,Helsingfors,43,6,3,prot-1966--ak--10
