pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,1,1,0,prot-1966-höst-ak--37
fcfff492e00727b6,Stockholm,Helsingfors,2,5,0,prot-1966-höst-ak--37
fcfff492e00727b6,Stockholm,Helsingfors,9,4,0,prot-1966-höst-ak--37
fcfff492e00727b6,Stockholm,Helsingfors,27,7,1,prot-1966-höst-ak--37
fcfff492e00727b6,Stockholm,Helsingfors,33,8,1,prot-1966-höst-ak--37
fcfff492e00727b6,Stockholm,Helsingfors,33,13,1,prot-1966-höst-ak--37
fcfff492e00727b6,Stockholm,Helsingfors,34,4,0,prot-1966-höst-ak--37
fcfff492e00727b6,Stockholm,Helsingfors,37,6,0,prot-1966-höst-ak--37
fcfff492e00727b6,Stockholm,Helsingfors,42,6,2,prot-1966-höst-ak--37
fcfff492e00727b6,Stockholm,Helsingfors,44,7,2,prot-1966-höst-ak--37
fcfff492e00727b6,Stockholm,Helsingfors,49,5,0,prot-1966-höst-ak--37
fcfff492e00727b6,Stockholm,Helsingfors,49,7,1,prot-1966-höst-ak--37
fcfff492e00727b6,Stockholm,Helsingfors,50,4,1,prot-1966-höst-ak--37
fcfff492e00727b6,Stockholm,Helsingfors,53,5,0,prot-1966-höst-ak--37
fcfff492e00727b6,Stockholm,Helsingfors,53,9,0,prot-1966-höst-ak--37
fcfff492e00727b6,Stockholm,Helsingfors,85,5,0,prot-1966-höst-ak--37
fcfff492e00727b6,Stockholm,Helsingfors,87,5,0,prot-1966-höst-ak--37
fcfff492e00727b6,Stockholm,Helsingfors,92,3,1,prot-1966-höst-ak--37
fcfff492e00727b6,Stockholm,Helsingfors,101,3,2,prot-1966-höst-ak--37
fcfff492e00727b6,Stockholm,Helsingfors,129,7,3,prot-1966-höst-ak--37
fcfff492e00727b6,Stockholm,Helsingfors,142,1,0,prot-1966-höst-ak--37
fcfff492e00727b6,Stockholm,Helsingfors,142,6,1,prot-1966-höst-ak--37
