protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who
prot-1931--fk--5,0,0,,,metadata,
prot-1931--fk--5,0,1,,,metadata,
prot-1931--fk--5,0,4,,,metadata,
prot-1931--fk--5,0,5,,,metadata,
prot-1931--fk--5,0,17,,,metadata,
prot-1931--fk--5,1,0,,,metadata,
prot-1931--fk--5,1,1,,,metadata,
prot-1931--fk--5,1,8,,,metadata,
prot-1931--fk--5,2,0,,,metadata,
prot-1931--fk--5,2,8,,,metadata,
prot-1931--fk--5,2,9,,,metadata,
prot-1931--fk--5,3,0,,,metadata,
prot-1931--fk--5,3,1,,,metadata,
prot-1931--fk--5,3,2,,,metadata,
prot-1931--fk--5,4,0,,,metadata,
prot-1931--fk--5,4,9,,,metadata,
prot-1931--fk--5,5,0,,,metadata,
prot-1931--fk--5,5,1,,,metadata,
prot-1931--fk--5,6,0,,,metadata,
prot-1931--fk--5,6,9,,,metadata,
prot-1931--fk--5,7,0,,,metadata,
prot-1931--fk--5,7,1,,,metadata,
prot-1931--fk--5,7,5,,,metadata,
prot-1931--fk--5,8,0,,,metadata,
prot-1931--fk--5,8,5,,,metadata,
prot-1931--fk--5,8,6,,,metadata,
prot-1931--fk--5,8,7,,,metadata,
prot-1931--fk--5,9,0,,,metadata,
prot-1931--fk--5,9,1,,,metadata,
prot-1931--fk--5,9,2,,,metadata,
prot-1931--fk--5,10,0,,,metadata,
prot-1931--fk--5,10,5,,,metadata,
prot-1931--fk--5,10,6,,,metadata,
