pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,13,3,1,prot-1927--fk--31
fcfff492e00727b6,Stockholm,Helsingfors,36,1,1,prot-1927--fk--31
fcfff492e00727b6,Stockholm,Helsingfors,42,1,0,prot-1927--fk--31
fcfff492e00727b6,Stockholm,Helsingfors,43,4,2,prot-1927--fk--31
fcfff492e00727b6,Stockholm,Helsingfors,49,4,0,prot-1927--fk--31
fcfff492e00727b6,Stockholm,Helsingfors,51,4,1,prot-1927--fk--31
fcfff492e00727b6,Stockholm,Helsingfors,67,4,3,prot-1927--fk--31
fcfff492e00727b6,Stockholm,Helsingfors,75,3,0,prot-1927--fk--31
fcfff492e00727b6,Stockholm,Helsingfors,83,4,1,prot-1927--fk--31
fcfff492e00727b6,Stockholm,Helsingfors,86,1,1,prot-1927--fk--31
fcfff492e00727b6,Stockholm,Helsingfors,86,1,3,prot-1927--fk--31
fcfff492e00727b6,Stockholm,Helsingfors,91,4,0,prot-1927--fk--31
fcfff492e00727b6,Stockholm,Helsingfors,95,3,0,prot-1927--fk--31
fcfff492e00727b6,Stockholm,Helsingfors,97,3,2,prot-1927--fk--31
