protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who,id
prot-1968-höst-ak--35,0,2,-1,,metadata,,
prot-1968-höst-ak--35,0,4,-1,,metadata,,
prot-1968-höst-ak--35,0,5,-1,,metadata,,
prot-1968-höst-ak--35,0,12,-1,,metadata,,
prot-1968-höst-ak--35,1,0,-1,,metadata,,
prot-1968-höst-ak--35,1,1,-1,,metadata,,
prot-1968-höst-ak--35,1,3,-1,,metadata,,
prot-1968-höst-ak--35,1,6,-1,,metadata,,
prot-1968-höst-ak--35,2,0,-1,,metadata,,
prot-1968-höst-ak--35,2,1,-1,,metadata,,
prot-1968-höst-ak--35,2,2,-1,,metadata,,
prot-1968-höst-ak--35,2,4,-1,,metadata,,
prot-1968-höst-ak--35,2,9,0,f0d538d10bda4e34,speech_start,sven_hector_f81527,prot-1968-höst-ak--35-sven_hector_f81527--1
prot-1968-höst-ak--35,2,9,0,0ba23c147c1beed8,speech_start,sven_hector_f81527,prot-1968-höst-ak--35-sven_hector_f81527--2
prot-1968-höst-ak--35,3,0,-1,,metadata,,
prot-1968-höst-ak--35,3,1,-1,,metadata,,
prot-1968-höst-ak--35,3,5,-1,,metadata,,
prot-1968-höst-ak--35,4,0,-1,,metadata,,
prot-1968-höst-ak--35,4,1,-1,,metadata,,
prot-1968-höst-ak--35,4,3,-1,,metadata,,
prot-1968-höst-ak--35,4,9,-1,,metadata,,
prot-1968-höst-ak--35,4,13,-1,,metadata,,
prot-1968-höst-ak--35,5,0,-1,,metadata,,
prot-1968-höst-ak--35,5,1,-1,,metadata,,
prot-1968-höst-ak--35,5,3,-1,,metadata,,
prot-1968-höst-ak--35,6,0,-1,,metadata,,
prot-1968-höst-ak--35,6,1,-1,,metadata,,
prot-1968-höst-ak--35,6,3,-1,,metadata,,
prot-1968-höst-ak--35,7,0,-1,,metadata,,
prot-1968-höst-ak--35,7,1,-1,,metadata,,
prot-1968-höst-ak--35,7,5,-1,,metadata,,
prot-1968-höst-ak--35,7,8,0,8f6bb79aaba3167f,speech_start,einar_asp_b9cc4d,prot-1968-höst-ak--35-einar_asp_b9cc4d--1
prot-1968-höst-ak--35,7,11,0,f0d538d10bda4e34,speech_start,marten_werner_12d77d,prot-1968-höst-ak--35-marten_werner_12d77d--1
prot-1968-höst-ak--35,7,11,0,0ba23c147c1beed8,speech_start,marten_werner_12d77d,prot-1968-höst-ak--35-marten_werner_12d77d--2
prot-1968-höst-ak--35,8,0,-1,,metadata,,
prot-1968-höst-ak--35,8,1,-1,,metadata,,
prot-1968-höst-ak--35,9,0,-1,,metadata,,
prot-1968-höst-ak--35,9,2,0,f0d538d10bda4e34,speech_start,marten_werner_12d77d,prot-1968-höst-ak--35-marten_werner_12d77d--3
prot-1968-höst-ak--35,9,2,0,0ba23c147c1beed8,speech_start,marten_werner_12d77d,prot-1968-höst-ak--35-marten_werner_12d77d--4
prot-1968-höst-ak--35,9,5,-1,,metadata,,
prot-1968-höst-ak--35,9,6,-1,,metadata,,
prot-1968-höst-ak--35,10,0,-1,,metadata,,
prot-1968-höst-ak--35,10,1,-1,,metadata,,
prot-1968-höst-ak--35,10,5,0,f0d538d10bda4e34,speech_start,william_bjork_dae1d0,prot-1968-höst-ak--35-william_bjork_dae1d0--1
prot-1968-höst-ak--35,10,5,0,0ba23c147c1beed8,speech_start,william_bjork_dae1d0,prot-1968-höst-ak--35-william_bjork_dae1d0--2
prot-1968-höst-ak--35,11,0,-1,,metadata,,
prot-1968-höst-ak--35,11,5,0,f0d538d10bda4e34,speech_start,elsa_lindskog_5d4a2e,prot-1968-höst-ak--35-elsa_lindskog_5d4a2e--1
prot-1968-höst-ak--35,11,5,0,0ba23c147c1beed8,speech_start,elsa_lindskog_5d4a2e,prot-1968-höst-ak--35-elsa_lindskog_5d4a2e--2
prot-1968-höst-ak--35,11,6,-1,,metadata,,
prot-1968-höst-ak--35,12,0,-1,,metadata,,
prot-1968-höst-ak--35,12,1,-1,,metadata,,
prot-1968-höst-ak--35,12,5,-1,,metadata,,
