protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who,id
prot-1939-urtima-ak--11,0,0,-1,,metadata,,
prot-1939-urtima-ak--11,0,3,-1,,metadata,,
prot-1939-urtima-ak--11,0,4,-1,,metadata,,
prot-1939-urtima-ak--11,0,7,-1,,metadata,,
prot-1939-urtima-ak--11,0,9,-1,,metadata,,
prot-1939-urtima-ak--11,0,11,-1,,metadata,,
prot-1939-urtima-ak--11,0,14,-1,,metadata,,
prot-1939-urtima-ak--11,0,16,-1,,metadata,,
prot-1939-urtima-ak--11,0,18,-1,,metadata,,
prot-1939-urtima-ak--11,0,19,-1,,metadata,,
prot-1939-urtima-ak--11,1,0,-1,,metadata,,
prot-1939-urtima-ak--11,1,3,-1,,metadata,,
prot-1939-urtima-ak--11,1,5,-1,,metadata,,
prot-1939-urtima-ak--11,1,6,-1,,metadata,,
prot-1939-urtima-ak--11,2,0,-1,,metadata,,
prot-1939-urtima-ak--11,2,1,-1,,metadata,,
prot-1939-urtima-ak--11,2,2,-1,,metadata,,
prot-1939-urtima-ak--11,2,4,0,8f6bb79aaba3167f,speech_start,,prot-1939-urtima-ak--11-unk-2-4-0
prot-1939-urtima-ak--11,2,5,-1,,metadata,,
prot-1939-urtima-ak--11,3,0,-1,,metadata,,
prot-1939-urtima-ak--11,3,3,0,8f6bb79aaba3167f,speech_start,hilding_hagberg_50faf1,prot-1939-urtima-ak--11-hilding_hagberg_50faf1-3-3-0
prot-1939-urtima-ak--11,3,3,0,560e61985149f31c,speech_start,hilding_hagberg_50faf1,prot-1939-urtima-ak--11-hilding_hagberg_50faf1-3-3-0
prot-1939-urtima-ak--11,3,4,0,8f6bb79aaba3167f,speech_start,,prot-1939-urtima-ak--11-unk-3-4-0
prot-1939-urtima-ak--11,4,0,-1,,metadata,,
prot-1939-urtima-ak--11,4,2,0,8f6bb79aaba3167f,speech_start,_carl_evald_magnusson_ef241d,prot-1939-urtima-ak--11-_carl_evald_magnusson_ef241d-4-2-0
prot-1939-urtima-ak--11,4,2,0,560e61985149f31c,speech_start,_carl_evald_magnusson_ef241d,prot-1939-urtima-ak--11-_carl_evald_magnusson_ef241d-4-2-0
prot-1939-urtima-ak--11,4,3,0,8f6bb79aaba3167f,speech_start,,prot-1939-urtima-ak--11-unk-4-3-0
