protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who,id
prot-1939-urtima-ak--4,0,0,-1,,metadata,,
prot-1939-urtima-ak--4,0,3,-1,,metadata,,
prot-1939-urtima-ak--4,0,4,-1,,metadata,,
prot-1939-urtima-ak--4,0,7,-1,,metadata,,
prot-1939-urtima-ak--4,0,8,0,8f6bb79aaba3167f,speech_start,knut_senander_c3570e,prot-1939-urtima-ak--4-knut_senander_c3570e-0-8-0
prot-1939-urtima-ak--4,0,8,0,560e61985149f31c,speech_start,knut_senander_c3570e,prot-1939-urtima-ak--4-knut_senander_c3570e-0-8-0
prot-1939-urtima-ak--4,0,10,-1,,metadata,,
prot-1939-urtima-ak--4,0,12,-1,,metadata,,
prot-1939-urtima-ak--4,1,0,-1,,metadata,,
prot-1939-urtima-ak--4,1,2,-1,,metadata,,
prot-1939-urtima-ak--4,1,3,-1,,metadata,,
prot-1939-urtima-ak--4,1,4,0,8f6bb79aaba3167f,speech_start,johan_bradefors_4cd0f6,prot-1939-urtima-ak--4-johan_bradefors_4cd0f6-1-4-0
prot-1939-urtima-ak--4,1,4,0,560e61985149f31c,speech_start,johan_bradefors_4cd0f6,prot-1939-urtima-ak--4-johan_bradefors_4cd0f6-1-4-0
prot-1939-urtima-ak--4,1,5,-1,,metadata,,
prot-1939-urtima-ak--4,1,6,-1,,metadata,,
prot-1939-urtima-ak--4,1,9,-1,,metadata,,
prot-1939-urtima-ak--4,2,0,-1,,metadata,,
prot-1939-urtima-ak--4,2,2,-1,,metadata,,
prot-1939-urtima-ak--4,2,3,-1,,metadata,,
