protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who,id
prot-1954-höst-fk--26,0,0,-1,,metadata,,
prot-1954-höst-fk--26,0,2,-1,,metadata,,
prot-1954-höst-fk--26,0,4,-1,,metadata,,
prot-1954-höst-fk--26,0,5,-1,,metadata,,
prot-1954-höst-fk--26,0,8,-1,,metadata,,
prot-1954-höst-fk--26,2,0,-1,,metadata,,
prot-1954-höst-fk--26,2,1,-1,,metadata,,
prot-1954-höst-fk--26,2,2,-1,,metadata,,
prot-1954-höst-fk--26,2,3,-1,,metadata,,
prot-1954-höst-fk--26,2,5,-1,,metadata,,
prot-1954-höst-fk--26,3,0,-1,,metadata,,
prot-1954-höst-fk--26,3,1,-1,,metadata,,
prot-1954-höst-fk--26,3,5,-1,,metadata,,
prot-1954-höst-fk--26,3,6,-1,,metadata,,
prot-1954-höst-fk--26,3,7,-1,,metadata,,
prot-1954-höst-fk--26,3,8,-1,,metadata,,
prot-1954-höst-fk--26,4,0,-1,,metadata,,
prot-1954-höst-fk--26,4,1,-1,,metadata,,
prot-1954-höst-fk--26,4,5,0,0ba23c147c1beed8,speech_start,herbert_hermansson_dfebd0,prot-1954-höst-fk--26-herbert_hermansson_dfebd0-4-5-0
prot-1954-höst-fk--26,5,0,-1,,metadata,,
prot-1954-höst-fk--26,5,1,-1,,metadata,,
prot-1954-höst-fk--26,5,5,-1,,metadata,,
prot-1954-höst-fk--26,5,10,0,f0d538d10bda4e34,speech_start,sven_ohlon_a527b9,prot-1954-höst-fk--26-sven_ohlon_a527b9-5-10-0
prot-1954-höst-fk--26,5,10,0,0ba23c147c1beed8,speech_start,sven_ohlon_a527b9,prot-1954-höst-fk--26-sven_ohlon_a527b9-5-10-0
prot-1954-höst-fk--26,6,0,-1,,metadata,,
prot-1954-höst-fk--26,6,1,-1,,metadata,,
prot-1954-höst-fk--26,7,0,-1,,metadata,,
prot-1954-höst-fk--26,7,1,-1,,metadata,,
prot-1954-höst-fk--26,8,0,-1,,metadata,,
prot-1954-höst-fk--26,8,1,-1,,metadata,,
prot-1954-höst-fk--26,9,0,-1,,metadata,,
prot-1954-höst-fk--26,9,1,-1,,metadata,,
prot-1954-höst-fk--26,10,0,-1,,metadata,,
prot-1954-höst-fk--26,10,1,-1,,metadata,,
