pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
7090e83bd0c0a3da,    , ,0,0,0,prot-1952-höst-ak--25
fcfff492e00727b6,Stockholm,Helsingfors,3,6,1,prot-1952-höst-ak--25
fcfff492e00727b6,Stockholm,Helsingfors,21,7,3,prot-1952-höst-ak--25
fcfff492e00727b6,Stockholm,Helsingfors,21,19,1,prot-1952-höst-ak--25
fcfff492e00727b6,Stockholm,Helsingfors,23,7,0,prot-1952-höst-ak--25
fcfff492e00727b6,Stockholm,Helsingfors,24,5,0,prot-1952-höst-ak--25
fcfff492e00727b6,Stockholm,Helsingfors,29,3,2,prot-1952-höst-ak--25
fcfff492e00727b6,Stockholm,Helsingfors,31,3,2,prot-1952-höst-ak--25
fcfff492e00727b6,Stockholm,Helsingfors,31,4,1,prot-1952-höst-ak--25
fcfff492e00727b6,Stockholm,Helsingfors,31,5,0,prot-1952-höst-ak--25
fcfff492e00727b6,Stockholm,Helsingfors,32,11,2,prot-1952-höst-ak--25
fcfff492e00727b6,Stockholm,Helsingfors,33,12,1,prot-1952-höst-ak--25
