pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,2,14,0,prot-1952-höst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,11,3,0,prot-1952-höst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,16,10,1,prot-1952-höst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,19,4,2,prot-1952-höst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,30,8,2,prot-1952-höst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,42,3,1,prot-1952-höst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,43,4,0,prot-1952-höst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,44,4,4,prot-1952-höst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,44,5,1,prot-1952-höst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,45,6,1,prot-1952-höst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,71,3,0,prot-1952-höst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,72,4,0,prot-1952-höst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,101,6,0,prot-1952-höst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,103,4,0,prot-1952-höst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,103,8,0,prot-1952-höst-ak--32
