,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1986/87:1—06,,prot-198687--2
0,metadata,Prot. 1986/87:1-6,,prot-198687--2
0,metadata,Kl. 14.00,,prot-198687--2
1,metadata,Bondenii den svenska riksdagen . . Öppnande av riksmötet... .... Regeringsförklaring .........«+++,,prot-198687--2
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198687--2
1,metadata,Måndagen den 13 oktober,,prot-198687--2
0,metadata,Avgjorda ärenden,,prot-198687--2
0,metadata,1986/87:2 Prot. 1986/87:2,,prot-198687--2
0,metadata,Prot. 1986/87:2 7 oktober 1986,,prot-198687--2
0,metadata,2 & Öppnande av riksmötet,,prot-198687--2
0,metadata,Prot. 1986/87:2,,prot-198687--2
0,metadata,gotab Stockholm 1986 11628,,prot-198687--2
