,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1986/87:70—-73,,prot-198687--73
0,metadata,Fredagen den 13 februari,,prot-198687--73
0,metadata,Måndagen den 16 februari,,prot-198687--73
0,metadata,Prot. 1986/87:710—-73,,prot-198687--73
0,metadata,1986/87:73,,prot-198687--73
0,metadata,Prot. 1986/87:73 17 februari 1987,,prot-198687--73
0,metadata,enkla och effektivisera,,prot-198687--73
0,metadata,Prot. 1986/87:73,,prot-198687--73
0,metadata,4 8 Svar på interpellation 1986/87:145 om ökad användning av flis för uppvärmning,,prot-198687--73
0,metadata,6 Riksdagens protokoll 1986/87:70—-73,,prot-198687--73
0,metadata,8 Riksdagens protokoll 1986/87:70—-73,,prot-198687--73
0,metadata,Meddelande om inter-,,prot-198687--73
0,metadata,1986/87:180 av Kjell A. Mattsson (c) till kommunikationsministern om upprustning och utbyggnad av Bohusbanan:,,prot-198687--73
0,metadata,dernas affärsetik:,,prot-198687--73
0,metadata,den 17 februari,,prot-198687--73
0,metadata,"1986/87:377 av Lars-Ove Hagberg (vpk) till industriministern om sysselsättningen vid Centro-Morgårdshammar, m. m.:",,prot-198687--73
0,metadata,"Måndagen den 16 februari Hellström, Mats, jordbruksminister 61, 63, 65, 67 Svensson, Jörn (vpk) 62, 65, 66",,prot-198687--73
0,metadata,Prot. 1986/87:70—-73,,prot-198687--73
0,metadata,gotab Stockholm 1987 12774,,prot-198687--73
