,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1986/87:66—69,,prot-198687--67
0,metadata,1986/87:360 av Kjell A. Mattsson (c) om bostadsförbättrings- Prot. 1986/87:66—69,,prot-198687--67
0,metadata,1986/87:67,,prot-198687--67
0,metadata,Prot. 1986/87:67 9 februari 1987,,prot-198687--67
0,metadata,2 Riksdagens protokoll 1986/87:66—69,,prot-198687--67
0,metadata,3 $ Svar på interpellation 1986/87:128 om avgifter för handikapphjälpmedel,,prot-198687--67
0,metadata,Om avgifter för handikapphjälpmedel,,prot-198687--67
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198687--67
1,metadata,3 Riksdagens protokoll 1986/87:66—69,,prot-198687--67
0,metadata,Prot. 1986/87:67,,prot-198687--67
0,metadata,7 & Kammaren åtskildes kl. 13.52.,,prot-198687--67
0,metadata,Fredagen den 6 februari,,prot-198687--67
1,metadata,"Biörck, Gunnar, i Värmdö (m) 10 Bråkenhielm, Anita (m) 6, 8, 9 Hjelm-Wallén, Lena, statsråd 5, 8",,prot-198687--67
0,metadata,gotab Stockholm 1987 12558,,prot-198687--67
