,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1986/87:46,,prot-198687--46
0,metadata,Prot. 1986/87:46,,prot-198687--46
0,metadata,1986/87:46,,prot-198687--46
0,metadata,Prot. 1986/87:46 10 december 1986,,prot-198687--46
0,metadata,Kollektivanslutningsfrågan,,prot-198687--46
0,metadata,58 Föredrogs Prot. 1986/87:46 finansutskottets betänkande 10 december 1986,,prot-198687--46
0,metadata,Fortsatt kreditpolitisk lagstiftning,,prot-198687--46
0,metadata,Beskattningen av traktorer,,prot-198687--46
0,metadata,Anf. 46 BRUNO POROMAA (s): produkter,,prot-198687--46
0,metadata,Prot. 1986/87:46 .,,prot-198687--46
0,metadata,Skatteutskottets betänkande 10,,prot-198687--46
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198687--46
0,metadata,fa Er rn ar te,,prot-198687--46
0,metadata,5 Riksdagens protokoll 1986/87:46,,prot-198687--46
0,metadata,[RR RE Ra ggg tern tre ne,,prot-198687--46
0,metadata,Tillämpningen av terroristlagstiftningen m.m.,,prot-198687--46
0,metadata,| 6 Riksdagens protokoll 1986/87:46,,prot-198687--46
0,metadata,7$8 Föredrogs trafikutskottets betänkande 1986/87:7 om vissa yrkestrafikfrågor m. m. (prop. 1986/87:5).,,prot-198687--46
0,metadata,Vissa yrkestrafikfrågor m.m.,,prot-198687--46
0,metadata,Prot. 1986/87:46 Anf. 82 ANDRE VICE TALMANNEN: 10 december 1986 = Jag vill påminna om att repliken gäller Olle Östrands anförande:,,prot-198687--46
0,metadata,7 Riksdagens protokoll 1986/87:46,,prot-198687--46
0,metadata,Vapenfrilagen,,prot-198687--46
0,metadata,8 Riksdagens protokoll 1986/87:46,,prot-198687--46
0,metadata,Övriga moment Utskottets hemställan bifölls.,,prot-198687--46
0,metadata,Prot. 1986/87:46 ',,prot-198687--46
0,metadata,Vissa gymnasieskolfrågor m. m.,,prot-198687--46
0,metadata,9 Riksdagens protokoll 1986/87:46,,prot-198687--46
0,metadata,10 Riksdagens protokoll 1986/87:46,,prot-198687--46
0,metadata,Anf. 172 HUGO HEGELAND (m): Herr talman!,,prot-198687--46
0,metadata,Fristående skolor m.m.,,prot-198687--46
0,metadata,12 Riksdagens protokoll 1986/87:46,,prot-198687--46
0,metadata,15 $ Kammaren åtskildes kl. 22.59.,,prot-198687--46
0,metadata,gotab Stockholm 1987 12034,,prot-198687--46
