,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1986/87:48,,prot-198687--48
0,metadata,1986/87:48 Prot. 1986/87:48,,prot-198687--48
0,metadata,Prot. 1986/87:48 12 december 1986,,prot-198687--48
0,metadata,Prot. 1986/87:48,,prot-198687--48
0,metadata,2 Riksdagens protokoll 1986/87:48,,prot-198687--48
0,metadata,"En tillfällig förmögenhetsskatt för livförsäkringsbolag, m. m.",,prot-198687--48
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198687--48
0,metadata,S Riksdagens protokoll 1986/87:48,,prot-198687--48
0,metadata,6 $ Förhandlingarna ajournerades kl. 16.15.,,prot-198687--48
0,metadata,Bostadsutskottets betänkande Prot. 1986/87:48 1986/87:7 Vissa bostadspolitiska frågor (prop. 1986/87:48 delvis) 12 december 1986,,prot-198687--48
0,metadata,13 8 Kammaren åtskildes kl. 17.41. Prot. 1986/87:48 12 december 1986 In fidem,,prot-198687--48
0,metadata,gotab Stockholm 1987 12041,,prot-198687--48
