,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1986/87:57—061,,prot-198687--58
0,metadata,Måndagen den 26 januari,,prot-198687--58
0,metadata,Torsdagen den 29 januari,,prot-198687--58
0,metadata,1986/87:58 Prot. 1986/87:58,,prot-198687--58
0,metadata,Prot. 1986/87:58 22 januari 1987,,prot-198687--58
0,metadata,4$ Svar på fråga 1986/87:288 om myndighetsansvaret vid oljeskador,,prot-198687--58
0,metadata,Prot. 1986/87:58,,prot-198687--58
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198687--58
1,metadata,5 $ Svar på fråga 1986/87:297 om busstrafiken mellan Härjedalen och Stockholm,,prot-198687--58
0,metadata,Överläggningen var härmed avslutad.,,prot-198687--58
0,metadata,Om fruktimporten,,prot-198687--58
0,metadata,Prot. Förteckning över talare 1986/87:57—61 (Siffrorna avser sida i protokollen),,prot-198687--58
0,metadata,Tisdagen den 27 januari Prot. Förste vice talmannen 97 1986/87:57—61,,prot-198687--58
0,metadata,gotab Stockholm 1987 12496,,prot-198687--58
