,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1986/87:36,,prot-198687--36
0,metadata,Prot. 1986/87:36,,prot-198687--36
0,metadata,1986/87:36,,prot-198687--36
0,metadata,"En ny planoch bygglag, m. m.",,prot-198687--36
0,metadata,Prot. 1986/87:36 26 november 1986,,prot-198687--36
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198687--36
0,metadata,| STP RES SA AN Ir NNE -,,prot-198687--36
0,metadata,S Riksdagens protokoll 1986/87:36,,prot-198687--36
0,metadata,6 Riksdagens protokoll 1986/87:36,,prot-198687--36
0,metadata,7 Riksdagens protokoll 1986/87:36,,prot-198687--36
0,metadata,1986/87:207 av Elver Jonsson (fp) till utrikesministern om åtgärder mot förföljelse av judar i Sovjetunionen:,,prot-198687--36
0,metadata,Utskottets hemställan bifölls.,,prot-198687--36
0,metadata,8 Riksdagens protokoll 1986/87:36,,prot-198687--36
0,metadata,Prot. 1986/87:36 26 november 1986 Förlängd tillämpning av allmänna prisregleringslagen,,prot-198687--36
0,metadata,med naturresurser,,prot-198687--36
0,metadata,10 Riksdagens protokoll 1986/87:36,,prot-198687--36
0,metadata,med naturresurser m.m.,,prot-198687--36
0,metadata,En lag om hushållning med naturresurser m.m.,,prot-198687--36
0,metadata,11 Riksdagens protokoll 1986/87:36,,prot-198687--36
0,metadata,[ER a Er a ge,,prot-198687--36
0,metadata,12 Riksdagens protokoll 1986/87:36,,prot-198687--36
0,metadata,Vissa kyrkliga frågor,,prot-198687--36
0,metadata,13 Riksdagens protokoll 1986/87:36,,prot-198687--36
0,metadata,Överläggningen var härmed avslutad. (Beslut i ärendet redovisas i prot. 37.),,prot-198687--36
0,metadata,gotab Stockholm 1987 12022,,prot-198687--36
