pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,1,2,0,prot-198687--8
fcfff492e00727b6,Stockholm,Helsingfors,10,5,2,prot-198687--8
fcfff492e00727b6,Stockholm,Helsingfors,12,3,3,prot-198687--8
fcfff492e00727b6,Stockholm,Helsingfors,22,3,5,prot-198687--8
fcfff492e00727b6,Stockholm,Helsingfors,27,2,0,prot-198687--8
fcfff492e00727b6,Stockholm,Helsingfors,27,8,0,prot-198687--8
fcfff492e00727b6,Stockholm,Helsingfors,27,9,1,prot-198687--8
fcfff492e00727b6,Stockholm,Helsingfors,27,9,2,prot-198687--8
fcfff492e00727b6,Stockholm,Helsingfors,28,5,2,prot-198687--8
fcfff492e00727b6,Stockholm,Helsingfors,28,5,4,prot-198687--8
fcfff492e00727b6,Stockholm,Helsingfors,28,6,3,prot-198687--8
fcfff492e00727b6,Stockholm,Helsingfors,29,2,0,prot-198687--8
fcfff492e00727b6,Stockholm,Helsingfors,29,3,0,prot-198687--8
fcfff492e00727b6,Stockholm,Helsingfors,29,4,2,prot-198687--8
fcfff492e00727b6,Stockholm,Helsingfors,29,4,3,prot-198687--8
fcfff492e00727b6,Stockholm,Helsingfors,29,5,3,prot-198687--8
fcfff492e00727b6,Stockholm,Helsingfors,30,1,0,prot-198687--8
fcfff492e00727b6,Stockholm,Helsingfors,30,4,0,prot-198687--8
fcfff492e00727b6,Stockholm,Helsingfors,30,4,1,prot-198687--8
fcfff492e00727b6,Stockholm,Helsingfors,30,5,3,prot-198687--8
fcfff492e00727b6,Stockholm,Helsingfors,57,1,0,prot-198687--8
