,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1986/87:77—79,,prot-198687--78
0,metadata,Valav en suppleant i socialutskottet .........sssrsssssrsreree Val av en suppleant i utbildningsutskottet . .......--s-sssserssee,,prot-198687--78
0,metadata,1986/87:78,,prot-198687--78
0,metadata,Prot. 1986/87:78 3 mars 1987,,prot-198687--78
0,metadata,Om sandsugningen utanför Falsterbonäset,,prot-198687--78
0,metadata,Prot. 1986/87:78,,prot-198687--78
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198687--78
0,metadata,3 Riksdagens protokoll 1986/87:77—79,,prot-198687--78
0,metadata,4 $ Svar på interpellationerna 1986/87:159 och 175 om bilavgaserna,,prot-198687--78
0,metadata,"5 $ Svar på interpellation 1986/87:124 om ökad återvinning av avfall, m.m.",,prot-198687--78
0,metadata,Anf. 38 LARS ERNESTAM (fp): öv avfall.,,prot-198687--78
0,metadata,1986/87:188 av Bo Hammar (vpk) till kommunikationsministern om Gotlandstrafiken:,,prot-198687--78
0,metadata,1986/87:394 av Sten Andersson i Malmö (m) till kommunikationsministern om postens medverkan i V65-spelet:,,prot-198687--78
0,metadata,5 Riksdagens protokoll 1986/87:77—-79,,prot-198687--78
0,metadata,1986/87:405 av Maria Leissner (fp) till statsrådet Anita Gradin om vapenexporten 1986:,,prot-198687--78
0,metadata,Prot. 1986/87:77—-79,,prot-198687--78
0,metadata,gotab Stockholm 1987 12652,,prot-198687--78
