,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1986/87:95—98,,prot-198687--97
0,metadata,Prot. 1986/87:95—-98,,prot-198687--97
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198687--97
1,metadata,Avgjorda ärenden,,prot-198687--97
0,metadata,1986/87:97,,prot-198687--97
0,metadata,Prot. 1986/87:97 30 mårs 1987,,prot-198687--97
2,metadata,4 Riksdagens protokoll 1986/87:95—98,,prot-198687--97
0,metadata,Prot. 1986/87:97 30 mars 1987,,prot-198687--97
0,metadata,"| EP 0, EN",,prot-198687--97
0,metadata,PER Hg re,,prot-198687--97
1,metadata,Prot. 1986/87:97,,prot-198687--97
0,metadata,5$ Föredrogs och hänvisades Motionerna,,prot-198687--97
1,metadata,1986/87:L130-L132 till lagutskottet 1986/87:S0130 till socialutskottet,,prot-198687--97
0,metadata,den 27 mars,,prot-198687--97
0,metadata,Fredagen den 27 mars Talmannen 43,,prot-198687--97
0,metadata,100 gotab Stockholm 1987 12843,,prot-198687--97
