,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1986/87:29—-30,,prot-198687--29
0,metadata,Prot. 1986/87:29—30,,prot-198687--29
0,metadata,Socialutskottets betänkanden 1986/87:6 Vård i livets slutskede m.m. ...,,prot-198687--29
0,metadata,1986/87:29,,prot-198687--29
0,metadata,Prot. 1986/87:29,,prot-198687--29
0,metadata,[as a SE SENSE,,prot-198687--29
0,metadata,Prot. 1986/87:29 19 november 1986,,prot-198687--29
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198687--29
1,metadata,2 Riksdagens protokoll 1986/87:29—-30,,prot-198687--29
0,metadata,Alkoholpolitiska frågor,,prot-198687--29
0,metadata,3 Riksdagens protokoll 1986/87:29—-30,,prot-198687--29
0,metadata,Mom. 7 (alkoholhalten i öl),,prot-198687--29
0,metadata,Ändring i vapenlagen,,prot-198687--29
0,metadata,5 Riksdagens protokoll 1986/87:29—-30,,prot-198687--29
0,metadata,Anf. 533 OSWALD SÖDERQVIST (vpk) replik: fstael,,prot-198687--29
0,metadata,"Verksamheten inom Nordiska rådet, m. m.",,prot-198687--29
0,metadata,6 Riksdagens protokoll 1986/87:29—-30,,prot-198687--29
0,metadata,Prot. 1986/87:2' 19 november 1986,,prot-198687--29
0,metadata,Den svenska krigsmaterielexporten,,prot-198687--29
0,metadata,Överläggningen var härmed avslutad.,,prot-198687--29
0,metadata,Prot. 1986/87:29 19 november 1986 Bilstöd till handikappade,,prot-198687--29
0,metadata,Kammaren beslöt att förhandlingarna skulle fortsättas kl. 19.30.,,prot-198687--29
0,metadata,1986/87:95 av Ylva Annerstedt (fp) till statsrådet Bengt Göransson om statsbidraget till fristående skolor:,,prot-198687--29
0,metadata,1986/87:97 av Hans Göran Franck (s) till socialministern om den rättspsykiatriska organisationen:,,prot-198687--29
0,metadata,1986/87:181 av Iris Mårtensson (s) till kommunikationsministern om utbyggnad av SMHI:s mätstationer:,,prot-198687--29
0,metadata,Prot. 1986/87:29—-30,,prot-198687--29
0,metadata,gotab Stockholm 1986 11981,,prot-198687--29
