,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198081--14
0,metadata,1980/81 11-14,,prot-198081--14
0,metadata,Fredagen den 24 oktober,,prot-198081--14
0,metadata,1980/81:14,,prot-198081--14
0,metadata,8 Riksdagens protokoll 1980/81:11-14,,prot-198081--14
0,metadata,48 Svar på interpellation 1980/81:5 om sysselsättningen i Västerbottens län,,prot-198081--14
0,metadata,9 Riksdagens protokoll 1980/81:11-14,,prot-198081--14
0,metadata,133 10 Riksdagens protokoll 1980/81:11-14,,prot-198081--14
0,metadata,Nr 14 Fredagen den,,prot-198081--14
0,metadata,88 Föredrogs och bifölls Interpellationsframställningarna 1980/81:19 och 20,,prot-198081--14
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198081--14
1,metadata,1980/81:22 av Karin Israelsson (c) till jordbruksministern om skogsindustrins råvaruförsörjning:,,prot-198081--14
0,metadata,Förteckning över talare 1980/81 (Siffrorna avser sida i protokollen) 11-14,,prot-198081--14
