,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198081--32
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198081--32
0,metadata,1979/80:32,,prot-198081--32
0,metadata,2 Riksdagens protokoll 1980/81:32-33,,prot-198081--32
0,metadata,ken Anf. 12 OSWALD SÖDERQVIST (vpk):,,prot-198081--32
0,metadata,interpellationssvar,,prot-198081--32
0,metadata,3 Riksdagens protokoll 1980/81:32-33,,prot-198081--32
0,metadata,24 november 1980 Anf. 29 THAGE PETERSON (s):,,prot-198081--32
0,metadata,Nr 32 Måndagen den 24 november 1980,,prot-198081--32
0,metadata,Varv AB Anf. 38 BERTIL DANIELSSON (m) replik:,,prot-198081--32
1,metadata,4 Riksdagens protokoll 1980/81:32-33,,prot-198081--32
0,metadata,Måndagen den 24 november 1980,,prot-198081--32
0,metadata,Förteckning över talare 1980/81 (Siffrorna avser sida i protokollen) 32-33,,prot-198081--32
0,metadata,GOTAB 66114 Stockholm 1981,,prot-198081--32
