,pattern,txt,replacement,filename
0,metadata,1980/81:34—-35 26 november 1980,,prot-198081--34
0,metadata,1980/81 34-35,,prot-198081--34
0,metadata,1980/81:8 om förstatligande av de privata affärsbankerna ...... 1980/81:9 om regler för val av huvudmän i sparbank ..........,,prot-198081--34
0,metadata,1980/81:34,,prot-198081--34
0,metadata,26 november 1980 Anf. 12 JAN-ERIC VIRGIN (m):,,prot-198081--34
0,metadata,Onsdagen den 26 november 1980,,prot-198081--34
0,metadata,26 november 1980,,prot-198081--34
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198081--34
1,metadata,3 Riksdagens protokoll 1980/81:34-35,,prot-198081--34
0,metadata,"Lag mot skatteflykt, m. m.",,prot-198081--34
0,metadata,4 Riksdagens protokoll 1980/81:34-35,,prot-198081--34
0,metadata,Medbestämmandefrågor m. m.,,prot-198081--34
0,metadata,Anf. 73 LARS-OVE HAGBERG (vpk): frågor m. m.,,prot-198081--34
0,metadata,7 Riksdagens protokoll 1980/81:34-35,,prot-198081--34
0,metadata,26 november 1980 Anf. 86 MARIE-ANN JOHANSSON (vpk):,,prot-198081--34
0,metadata,17 $& Föredrogs,,prot-198081--34
1,metadata,Justitieutskottets betänkande,,prot-198081--34
2,metadata,1980/81:11 om fortsatt försöksverksamhet med användning av telefon vid rättegång (prop. 1980/81:14),,prot-198081--34
0,metadata,Onsdagen den,,prot-198081--34
0,metadata,23 & Kammaren åtskildes kl. 17.56.,,prot-198081--34
0,metadata,Förteckning över talare 1980/81 (Siffrorna avser sida i protokollen) 34-35,,prot-198081--34
