,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-1980-urtima-9
0,metadata,1980 U:9 Nr U:9,,prot-1980-urtima-9
0,metadata,1980 U 8-9,,prot-1980-urtima-9
0,metadata,'GOTAB 65564 Stockholm 1980,,prot-1980-urtima-9
