,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-1980-urtima-5
0,metadata,1980 U:S Nr U:S,,prot-1980-urtima-5
0,metadata,1980 U 87,,prot-1980-urtima-5
