,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198081--3
0,metadata,1980/81 1-6,,prot-198081--3
0,metadata,1980/81:10 av Karl-Gustaf Mathsson (s) om stålindustripoliti-,,prot-198081--3
0,metadata,Val av en suppleant i näringsutskottet «.......sssssssersssrora Val av två suppleanter i arbetsmarknadsutskottet ...........>>,,prot-198081--3
0,metadata,Tisdagen den 7 oktober 1980,,prot-198081--3
0,metadata,vägbyggnadsprogrammet.,,prot-198081--3
0,metadata,1980/81:7 av Carl-Henrik Hermansson (vpk) till handelsministern om prispolitiken på livsmedelsområdet:,,prot-198081--3
0,metadata,frågor 6 $ Meddelande om frågor,,prot-198081--3
0,metadata,den 12 september,,prot-198081--3
0,metadata,den 7 oktober,,prot-198081--3
0,metadata,1980/81:17 av Bertil Jonasson (c) till budgetministern om beskattningen av inkomst av bäroch svampplockning:,,prot-198081--3
0,metadata,7$& Kammaren åtskildes kl. 16.02. In fidem SUNE K. JOHANSSON,,prot-198081--3
0,metadata,GOTAB 65687 Stockholm 1980,,prot-198081--3
