,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198081--26
0,metadata,Val av en suppleant i utrikesutskottet .............ssoossssee Val av en suppleant i jordbruksutskottet,,prot-198081--26
0,metadata,1980/81:26,,prot-198081--26
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198081--26
0,metadata,Nr 26 Tisdagen den 18 november 1980,,prot-198081--26
0,metadata,58 Svar på fråga 1980/81:77 om trafiken på järnvägssträckan Eslöv-Tomelilla,,prot-198081--26
0,metadata,vägsolyckor,,prot-198081--26
0,metadata,Om närradions framtid,,prot-198081--26
0,metadata,1980/81:124 av Lars Werner m. fl. Nr 26 1980/81:125 av Mårten Werner Tisdagen den,,prot-198081--26
0,metadata,1980/81:119 av Carl-Henrik Hermansson (vpk) till statsministern om centraliseringen inom svenskt näringsliv:,,prot-198081--26
0,metadata,1980/81 25-28,,prot-198081--26
0,metadata,GOTAB 66073 Stockholm 1980,,prot-198081--26
