,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-1980-urtima-4
0,metadata,1980 U:1-4,,prot-1980-urtima-4
0,metadata,GOTAB 65538 Stockholm 1980,,prot-1980-urtima-4
