,pattern,txt,replacement,filename
0,metadata,1980/81:67-70 26 januari-3 februari 1981,,prot-198081--69
0,metadata,1980/81 Måndagen den 2 februari,,prot-198081--69
0,metadata,Meddelande om fråga 1980/81,,prot-198081--69
1,metadata,1980/81:250 av Tommy Franzén (vpk) om åtgärder mot den 67-70 HREOKORNGKA IrOtHOl SSU ror rv a aker Ne CRENK Re KR 115,,prot-198081--69
0,metadata,Måndagen den 2 februari 1981,,prot-198081--69
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198081--69
0,metadata,"5$ Svar på interpellation 1980/81:82 om den planerade nya Strindbergsutgåvan, m. m",,prot-198081--69
0,metadata,2 februari 1981,,prot-198081--69
0,metadata,Bil. 6 Bil. 7 Bil. 8,,prot-198081--69
0,metadata,7 Riksdagens protokoll 1980/81:67-70,,prot-198081--69
1,metadata,Nr 69 Måndagen den 2 februari 1981,,prot-198081--69
1,metadata,8 Riksdagens protokoll 1980/81:67-70,,prot-198081--69
0,metadata,1980/81 67-70,,prot-198081--69
