,pattern,txt,replacement,filename
0,metadata,1980/81:161-162 9 juni 1981,,prot-198081--161
0,metadata,1980/81 161-162,,prot-198081--161
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198081--161
0,metadata,Nr 161 Tisdagen den 9 juni 1981,,prot-198081--161
0,metadata,2 Riksdagens protokoll 1980/81:161-162,,prot-198081--161
0,metadata,Mom. 4 i övrigt Nr 161,,prot-198081--161
0,metadata,3 Riksdagens protokoll 1980/81:161-162,,prot-198081--161
0,metadata,5 Riksdagens protokoll 1980/81:161-162,,prot-198081--161
0,metadata,6 Riksdagens protokoll 1980/81:161-162,,prot-198081--161
0,metadata,7 Riksdagens protokoll 1980/81:161-162,,prot-198081--161
0,metadata,8 Riksdagens protokoll 1980/81:161-162,,prot-198081--161
0,metadata,118 Kammaren åtskildes kl. 18.10.,,prot-198081--161
