,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198081--131
0,metadata,883 Norrlands Skogsägares Cellulosa AB,,prot-198081--131
0,metadata,2 Riksdagens protokoll 1980/81:131-132,,prot-198081--131
0,metadata,Onsdagen den 6 maj 1981,,prot-198081--131
0,metadata,I detta anförande instämde Arne Nygren (s).,,prot-198081--131
0,metadata,3 Riksdagens protokoll 1980/81:131-132,,prot-198081--131
0,metadata,4 Riksdagens protokoll 1980/81:131-132,,prot-198081--131
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198081--131
0,metadata,Anf. 58 STIG ALEMYR (s): Fru talman! Jag yrkar bifall till reservationerna.,,prot-198081--131
0,metadata,6 Riksdagens protokoll 1980/81:131-132,,prot-198081--131
0,metadata,7 Riksdagens protokoll 1980/81:131-132,,prot-198081--131
0,metadata,1980/81:397 av Bertil Måbrink (vpk) till arbetsmarknadsministern om åtgärder mot ökad arbetslöshet i Gävleborgs län:,,prot-198081--131
0,metadata,Onsdagen den FSveniged. 6 maj 1981 158 Kammaren åtskildes kl. 17.59. Meddelande om | frågor In fidem,,prot-198081--131
0,metadata,1980/81 131-132,,prot-198081--131
